"","state","district_id","cand_id","incumbent","party","primary_votes","primary_percent","runoff_votes","runoff_percent","general_votes","general_percent","won","footnotes","cand_name","cand_ici","pty_cd","cand_pty_affiliation","ttl_receipts","trans_from_auth","ttl_disb","trans_to_auth","coh_bop","coh_cop","cand_contrib","cand_loans","other_loans","cand_loan_repay","other_loan_repay","debts_owed_by","ttl_indiv_contrib","cand_office_st","cand_office_district","other_pol_cmte_contrib","pol_pty_contrib","cvg_end_dt","indiv_refunds","cmte_refunds"
"477","IA","03","H4IA03115",TRUE,"REP",17977,0.847771751945296,NA,NA,208598,0.534473349099509,TRUE,NA,"YOUNG, DAVID","I",2,"REP",2522676.6,169815.61,2468355.99,0,29764.21,84084.82,0,0,0,0,0,250000,912796.32,"IA","03",1414705.87,1250,2016-12-31,1870,6000
"478","IA","03","H4IA04113",FALSE,"DEM",13024,0.495491725318623,NA,NA,155002,0.397148764883278,FALSE,NA,"MOWRER, JIM","C",1,"DEM",1959561.38,0,1961681.69,500,4828.7,2708.39,0,850,0,850,0,0,1609276.84,"IA","03",334617.55,5000,2016-12-31,10796.32,0
"479","IA","03","H6IA03243",FALSE,"DEM",9573,0.364200114133536,NA,NA,NA,NA,FALSE,NA,"SHERZAN, MIKE","C",1,"DEM",891645.58,0,891645.58,0,0,0,31785.08,801500,0,1400,0,0,58248,"IA","03",0,0,2016-09-30,5500,0
"480","IA","03","H6IA03235",FALSE,"DEM",3650,0.138862469088834,NA,NA,NA,NA,FALSE,NA,"ADAMS, DESMUND DOUGLAS","C",1,"DEM",79053.88,0,78253.99,0,0,799.89,0,0,0,0,0,6819.94,76417.08,"IA","03",2500,0,2016-12-31,250,0
"481","IA","03","H4IA01069",FALSE,"DEM",NA,NA,NA,NA,NA,0,FALSE,NA,"MURPHY, PATRICK","C",1,"DEM",259095.85,0,259237.33,0,1334.83,1193.35,5000,10000,0,10000,0,0,205656.74,"IA","01",20848.38,0,2016-06-30,130,0
"482","IA","04","H2IA05072",TRUE,"REP",29098,0.646349319176348,NA,NA,226719,0.612325426255675,TRUE,NA,"KING, STEVE MR.","I",2,"REP",947982.84,0,957450,0,136070.31,126603.15,0,0,0,0,0,0,642101.29,"IA","04",290485,6900,2016-12-31,1000,2300
"483","IA","04","H6IA04134",FALSE,"DEM",12738,0.99515625,NA,NA,142993,0.386197229506913,FALSE,NA,"WEAVER, KIMBERLY","C",1,"DEM",160509.79,0,149415.31,0,0,12975.09,0,0,5002.36,0,0,19294.74,135148.39,"IA","04",19500,0,2016-12-31,25,0
"484","KS","01","H6KS01179",FALSE,"REP",59889,0.565598851595112,NA,NA,169992,0.658957789829089,TRUE,NA,"MARSHALL, ROGER W","C",2,"REP",1653986.34,0,1635626.43,0,0,18359.91,53547.95,384000,0,142000,0,135000,709523.3,"KS","01",506899.6,0,2016-12-31,2450,2700
"485","KS","01","H6KS01146",TRUE,"R/W",45997,0.434401148404888,NA,NA,874,NA,FALSE,NA,"HUELSKAMP, TIMOTHY A REPRESENTA","I",2,"REP",945520.99,0,1347875.17,0,486348.91,83994.73,0,0,0,0,0,5375.72,754059.35,"KS","01",177520.43,0,2016-12-31,17397,5000
"486","KS","01","H4KS01059",FALSE,"IND",NA,NA,NA,NA,67739,0.262583778796842,FALSE,NA,"LAPOLICE, ALAN","C",1,"DEM",142830.21,0,147481.62,0,3675.95,-975.46,7869,30000,0,10000,0,21163.51,104573.83,"KS","01",0,0,2016-12-31,0,0
"487","KS","02","H8KS02090",TRUE,"REP",54958,1,NA,NA,181228,0.609372530690885,TRUE,NA,"JENKINS, LYNN","I",2,"REP",2200864.8,18375,1530822.51,10,308719.18,978761.47,0,0,0,0,0,0,805294.95,"KS","02",1371972,250,2016-12-31,4100,3000
"488","KS","03","H0KS03137",TRUE,"REP",37681,0.63603065289312,NA,NA,176022,0.51301466280788,TRUE,NA,"YODER, KEVIN","I",2,"REP",3255822.98,32787.21,4081243.76,0,1260773.36,435352.58,0,0,0,0,0,0,1495770.6,"KS","03",1698322.07,0,2016-12-31,2937.5,0
"489","KS","03","H6KS03233",FALSE,"REP",21563,0.36396934710688,NA,NA,NA,NA,FALSE,NA,"GOODE, GREGORY MICHAEL LTC(R) SR","C",2,"REP",79415.75,0,46759.45,0,0,10452.31,21590.49,13800,2700,0,2700,8400,41325.26,"KS","03",0,0,2016-12-31,5412.95,0
"490","KS","03","H6KS03241",FALSE,"DEM",13879,0.415302672132619,NA,NA,139300,0.405988697601082,FALSE,NA,"SIDIE, JAY","C",1,"DEM",579741.67,0,569870.49,0,0,9871.18,0,50000,0,0,0,50000,432491.67,"KS","03",92250,5000,2016-12-31,6507.18,0
"491","KS","03","H6KS03217",FALSE,"DEM",12105,0.362219096920913,NA,NA,NA,NA,FALSE,NA,"MCLAUGHLIN, NATHANIEL WELTON JR","C",1,"DEM",18639,0,18590,0,0,49,2154,15915,0,2300,0,0,570,"KS","03",4,0,2017-01-09,0,0
"492","KS","04","H0KS04051",TRUE,"REP",56808,1,NA,NA,166998,0.606711692237267,TRUE,NA,"POMPEO, MICHAEL RICHARD","I",2,"REP",1464958.57,0,1461220.83,342300,1100497.64,1104235.38,0,0,0,0,0,0,543765,"KS","04",906797.75,0,2016-12-31,0,3500
"493","KS","04","H6KS04165",FALSE,"DEM",9489,0.515006784260516,NA,NA,81495,0.296075218618643,FALSE,NA,"GIROUX, DANIEL BERNARD","C",1,"DEM",264191.25,0,264191.25,23100,0,0,2738.25,3200,0,0,0,0,227498,"KS","04",30350,0,2016-12-31,800,0
"494","KS","04","H6KS04173",FALSE,"IND",NA,NA,NA,NA,19021,0.069104199439784,FALSE,NA,"WALZ-ALLEN, MIRANDA","C",3,"IND",105584.46,0,87797.07,0,0,18862.72,0,60106.34,0,6825,0,58129.82,45465.87,"KS","04",0,0,2016-12-31,0,0
"495","KY","01 - FULL TERM","H6KY01110",FALSE,"REP",24342,0.605929355537301,NA,NA,216959,0.725612957816195,TRUE,NA,"COMER, JAMES","O",2,"REP",1155295.46,0,1070732.08,0,0,84563.38,8894.9,1e+05,0,1e+05,0,0,715626.07,"KY","01",328601.11,250,2016-12-31,0,0
"496","KY","01 - FULL TERM","H6KY01128",FALSE,"REP",9357,0.232917631244866,NA,NA,NA,NA,FALSE,NA,"PAPE, MICHAEL J","O",2,"REP",425152.66,0,425152.66,0,0,0,0,0,0,0,0,0,408354,"KY","01",11500,4000,2016-11-29,1200,2000
"497","KY","01 - FULL TERM","H6KY01102",FALSE,"REP",5578,0.13884947601623,NA,NA,NA,NA,FALSE,NA,"BATTS, JASON","O",2,"REP",180479.19,0,179926.2,320,0,552.99,10605.15,25000,0,1456.61,0,23543.39,144874.04,"KY","01",0,0,2016-07-14,1410,0
"498","KY","01 - FULL TERM","H4KY01073",FALSE,"DEM",NA,NA,NA,NA,81710,0.273276678004421,FALSE,NA,"GASKINS, SAMUEL LEWIS","O",1,"DEM",14624.98,0,17415.92,0,260,-3603,0,916.96,0,0,0,5681.59,12108.02,"KY","01",650,950,2016-12-31,0,0
"499","KY","01 - UNEXPIRED TERM","H6KY01110",FALSE,"REP",NA,NA,NA,NA,209810,0.72193184985359,TRUE,"*  James Comer and Samuel Gaskins were nominated for the special election in accordance with party rules.","COMER, JAMES","O",2,"REP",1155295.46,0,1070732.08,0,0,84563.38,8894.9,1e+05,0,1e+05,0,0,715626.07,"KY","01",328601.11,250,2016-12-31,0,0
"500","KY","1 - UNEXPIRED TERM","H4KY01073",FALSE,"DEM",NA,NA,NA,NA,80813,0.27806815014641,FALSE,"*  James Comer and Samuel Gaskins were nominated for the special election in accordance with party rules.","GASKINS, SAMUEL LEWIS","O",1,"DEM",14624.98,0,17415.92,0,260,-3603,0,916.96,0,0,0,5681.59,12108.02,"KY","01",650,950,2016-12-31,0,0
"501","KY","02","H8KY02031",TRUE,"REP",NA,NA,NA,NA,251825,1,TRUE,NA,"GUTHRIE, S. BRETT HON.","I",2,"REP",1732323.77,7396.84,1318277.41,50000,1367518.36,1781564.72,0,0,0,0,0,0,254580.24,"KY","02",1463328.01,0,2016-12-31,25,9500
"502","KY","03","H6KY03124",TRUE,"DEM",NA,NA,NA,NA,212401,0.634991958002236,TRUE,NA,"YARMUTH, JOHN A MR","I",1,"DEM",690649.72,0,768222.18,0,489936.83,412694.37,0,0,0,0,0,132262.4,252710.21,"KY","03",435977.07,88.99,2016-12-31,0,0
"503","KY","03","H6KY03173",FALSE,"REP",9578,0.445281264528126,NA,NA,122093,0.365008041997764,FALSE,NA,"BRATCHER, HAROLD","C",2,"REP",7525,0,4680,0,0,2944,0,0,0,0,0,0,7525,"KY","03",0,0,2016-10-01,0,0
"504","KY","04","H2KY04121",TRUE,"REP",NA,NA,NA,NA,233922,0.713205096543461,TRUE,NA,"MASSIE, THOMAS H.","I",2,"REP",472749.9,53000,430426.25,0,202274.26,244597.91,0,0,0,0,0,0,306782.34,"KY","04",110388,0,2016-12-31,1540,4674.88
"505","KY","05","H0KY05015",TRUE,"REP",35984,0.824319061691064,NA,NA,221242,1,TRUE,NA,"ROGERS, HAROLD DALLAS","I",2,"REP",1335280.11,0,1363365.48,0,1128970.92,1100885.55,0,0,0,0,0,0,376154.18,"KY","05",947299,0,2016-12-31,19800,0
"506","KY","05","H6KY05137",FALSE,"REP",7669,0.175680938308936,NA,NA,NA,NA,FALSE,NA,"BURK, JOHN GUNTHER JR","C",2,"REP",1150,0,1150,0,0,0,1000,0,0,0,0,0,150,"KY","05",0,0,2016-07-16,0,0
"507","KY","06","H0KY06104",TRUE,"REP",25212,0.845472837022133,NA,NA,202099,0.61089028404574,TRUE,NA,"BARR, GARLAND ANDY","I",2,"REP",2592303.48,9700.33,2604489.66,0,488765.33,476579.15,0,0,0,0,0,0,1388449.05,"KY","06",1137173.9,200,2016-12-31,14950,4500
"508","KY","06","H6KY06135",FALSE,"REP",4608,0.154527162977867,NA,NA,NA,NA,FALSE,NA,"BRILL, ROGER Q","C",2,"REP",19990,0,19308,0,0,6811,0,19990,0,0,0,19990,0,"KY","06",0,0,2016-05-17,0,0
"509","KY","06","H6KY06127",FALSE,"DEM",63440,0.800888754229157,NA,NA,128728,0.38910971595426,FALSE,NA,"KEMPER, NANCY JO","C",1,"DEM",455527.89,0,451695.24,0,0,3832.65,352.01,0,0,0,0,0,414132.8,"KY","06",39408,990,2016-12-31,0,1300
"510","KY","06","H4KY06163",FALSE,"DEM",15772,0.199111245770843,NA,NA,NA,NA,FALSE,NA,"YOUNG, GEOFFREY M","C",1,"DEM",13034.58,0,10774.5,0,0,2261,0,10977,0,0,0,0.81,2053,"KY","06",0,0,2016-12-31,0,0
"511","LA","01","H0LA01087",TRUE,"REP",NA,NA,NA,NA,243645,0.745575112917243,TRUE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","SCALISE, STEVE MR.","I",2,"REP",3581223.24,2593771.85,3650778.44,753955,482793.91,413238.71,0,0,0,0,0,0,477853.21,"LA","01",489849.86,0,2016-12-31,0,5000
"512","LA","01","H6LA01209",FALSE,"DEM",NA,NA,NA,NA,12708,0.0388875968517816,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","FAUST, DANIL","C",1,"DEM",7709,0,5066.05,0,2632.95,5275.9,0,4999,2700,0,0,7699,10,"LA","01",0,0,2016-09-30,0,0
"513","LA","02","H8LA02054",TRUE,"DEM",NA,NA,NA,NA,198289,0.697540006120963,TRUE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","RICHMOND, CEDRIC L.","I",1,"DEM",1404764.61,0,1175669.68,0,131994.13,361089.06,0,0,0,0,0,8000,400463.41,"LA","02",1001988.28,26.26,2016-12-31,2710,625
"514","LA","02","H6LA02215",FALSE,"DEM",NA,NA,NA,NA,57125,0.200954025940219,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","HOLDEN, MELVIN KIP","C",1,"DEM",53750,0,44855.11,0,0,8894.89,0,500,0,0,0,500,53250,"LA","02",0,0,2016-11-28,0,0
"515","LA","03","H6LA03148",FALSE,"REP",NA,NA,NA,NA,84912,0.264974068040967,TRUE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","HIGGINS, CAPTAIN CLAY","C",2,"REP",403923.01,0,379115.16,0,0,24807.85,0,0,0,0,0,81984.5,345504.87,"LA","03",58150,0,2016-12-31,0,0
"516","LA","03","H6LA03130",FALSE,"REP",NA,NA,NA,NA,91532,0.285632259232214,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","ANGELLE, SCOTT MR.","C",2,"REP",2021228.97,0,2005704.24,0,0,15524.73,0,250000,0,217000,0,33000,1473497.4,"LA","03",296800,0,2016-12-31,16708.39,5700
"517","LA","03","H6LA03155",FALSE,"DEM",NA,NA,NA,NA,27830,0.0868455378931141,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","RADER, LARRY","C",1,"DEM",16261,0,14658.49,0,0,1602.51,0,4901,0,0,0,35125.81,11360,"LA","03",0,0,2016-12-31,0,0
"518","LA","03","H6LA03122",FALSE,"REP",NA,NA,NA,NA,25662,0.080080136306615,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","RANTZ, AUGUST J IV","O",2,"REP",738256.88,0,738256.88,0,0,0,41321.12,325000,0,21985.79,0,0,356529.86,"LA","03",11700,0,2016-12-31,5900,0
"519","LA","03","H6LA03098",FALSE,"REP",NA,NA,NA,NA,24882,0.0776460896103653,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","ELLISON, GREGORY W LT COL","O",2,"REP",569907.75,0,569613.8,0,0,293.95,45,55000,0,50000,0,5000,498608.74,"LA","03",16254.01,0,2016-11-28,11298.88,0
"520","LA","03","H6LA03106",FALSE,"REP",NA,NA,NA,NA,21607,0.0674262140588041,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","GEYMANN, BRETT F","O",2,"REP",140889.98,0,140889.98,0,0,0,569.98,0,0,0,0,0,136845,"LA","03",3450,0,2016-11-28,1500,0
"521","LA","03","H6LA03114",FALSE,"REP",NA,NA,NA,NA,2457,0.00766724709318654,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","REES, GROVER JOSEPH","O",2,"REP",161236.7,0,157525.93,0,0,3710.77,15165,74860,0,70800,0,4060,61625,"LA","03",8586.7,0,2016-12-31,0,0
"522","LA","04","H6LA04138",FALSE,"REP",NA,NA,NA,NA,70580,0.246796160637796,TRUE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","JOHNSON, JAMES MICHAEL","O",2,"REP",1201812.45,12704.4,1005718.09,45000,0,196094.36,1063.28,50000,0,50000,0,0,985476.2,"LA","04",152000,0,2016-12-31,18700,0
"523","LA","04","H6LA04153",FALSE,"DEM",NA,NA,NA,NA,80593,0.28180848645908,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","JONES JR, J MARSHALL","O",1,"DEM",476615.9,0,469876.13,23000,0,6739.77,0,341200,25000,0,25000,341200,99967,"LA","04",10000,0,2016-12-31,0,0
"524","LA","04","H6LA04120",FALSE,"REP",NA,NA,NA,NA,50412,0.176274979456965,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","BAUCUM, RALPH W DR III","O",2,"REP",785184.03,0,784325.74,0,0,858.29,0,155000,0,0,0,165200.2,605613.47,"LA","04",24500,0,2016-12-31,5650,0
"525","LA","04","H6LA04146",FALSE,"REP",NA,NA,NA,NA,44521,0.155675996992849,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","JENKINS, OLIVER LTCOL","O",2,"REP",863244.6,0,856351.81,0,0,6892.79,0,4e+05,0,110000,0,290000,460193.6,"LA","04",3051,0,2016-12-31,250,0
"526","LA","04","H6LA04112",FALSE,"REP",NA,NA,NA,NA,21017,0.0734898683497386,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","GUILLORY, ELBERT","O",2,"REP",1106466.42,0,1001661.2,0,0,104805.22,9875,0,0,0,0,0,1087444.21,"LA","04",8700,0,2016-12-31,3650,1000
"527","LA","04","H6LA04096",FALSE,"REP",NA,NA,NA,NA,13220,0.0462262006748606,FALSE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","JOHN, RICHARD MICHAEL MR.","O",2,"REP",189499.67,0,188696.4,0,0,803.27,8505.07,69127.59,0,10000,0,59127.59,111287.42,"LA","04",0,0,2016-12-31,0,0
"528","LA","05","H4LA05221",TRUE,"REP",NA,NA,NA,NA,208545,0.815705892936768,TRUE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","ABRAHAM, RALPH LEE DR. JR.","I",2,"REP",607693.18,18255.11,439482.93,0,39951.13,208161.38,0,0,0,25000,0,75000,281400,"LA","05",306995.86,0,2016-12-31,3200,2000
"529","LA","06","H4LA06153",TRUE,"REP",NA,NA,NA,NA,207483,0.62665132377725,TRUE,"*  In Louisiana, a Congressional primary election is not held. In 2016, the election for candidates seeking Federal office was the General Election held on November 8, 2016, with a Runoff Election held on December 10, 2016, if necessary.","GRAVES, GARRET","I",2,"REP",1951463.2,0,1603483.56,0,494737.47,842717.11,0,0,0,0,0,0,1066478.41,"LA","06",881967.58,0,2016-12-31,15900,8250
"530","ME","01","H8ME01120",TRUE,"DEM",28143,1,NA,NA,227546,0.579896073049586,TRUE,NA,"PINGREE, CHELLIE M","I",1,"DEM",614358.96,0,296523.89,0,215458.53,533293.6,40986.84,0,0,0,0,20000,400839.26,"ME","01",170950,0,2016-12-31,3116.67,0
"531","ME","01","H6ME01207",FALSE,"REP",10360,0.501379276968494,NA,NA,164569,0.419400546903471,FALSE,NA,"HOLBROOK, MARK IRVING DR","C",2,"REP",104143.75,0,102072.33,0,0,2071.42,17330.83,3375,0,0,0,3375,76946.92,"ME","01",5575,0,2016-12-31,0,0
"532","ME","01","H6ME01215",FALSE,"REP",10303,0.498620723031506,NA,NA,NA,NA,FALSE,NA,"SMITH, ANDE","C",2,"REP",155420.51,0,124758.88,0,0,30661.63,20955.46,0,0,0,0,0,134465.05,"ME","01",0,0,2016-12-31,8350,0
"533","ME","02","H4ME02234",TRUE,"REP",19252,1,NA,NA,192878,0.547664140517856,TRUE,NA,"POLIQUIN, BRUCE L","I",2,"REP",3404509.12,58916.96,3388851.99,0,8673.97,24331.1,6286.72,0,0,13000,0,211000,1591576.4,"ME","02",1742729.04,5000,2016-12-31,1158.06,5000
"534","ME","02","H4ME02200",FALSE,"DEM",19003,1,NA,NA,159081,0.451699826510649,FALSE,NA,"CAIN, EMILY","C",1,"DEM",3513506.97,241.91,3498450.16,0,6470.72,21527.53,0,0,0,0,0,0,2720390.28,"ME","02",758220.81,9996.7,2016-12-31,10531.07,3000
"535","MD","01","H8MD01094",TRUE,"REP",79497,0.783839479392625,NA,NA,242574,0.669914415198138,TRUE,NA,"HARRIS, ANDREW P","I",2,"REP",1293839.02,0,819587.77,0,297598.73,771849.98,0,0,0,0,0,0,807697.97,"MD","01",483658.37,1313.12,2016-12-31,3275,0
"536","MD","01","H6MD01213",FALSE,"REP",10897,0.107444291066851,NA,NA,NA,NA,FALSE,NA,"SMIGIEL, SR., MICHAEL D. MR.","C",2,"REP",32096.53,0,32201.76,0,0,0,1575.39,0,0,0,0,0,30521.14,"MD","01",0,0,2016-12-31,0,0
"537","MD","01","H6MD01239",FALSE,"REP",4891,0.0482252021297574,NA,NA,NA,NA,FALSE,NA,"JACKSON, SEAN M","C",2,"REP",4869,0,4721,0,0,148,352,0,0,0,0,0,4517,"MD","01",0,0,2016-04-26,0,0
"538","MD","01","H6MD01221",FALSE,"DEM",28547,0.489858603884961,NA,NA,NA,NA,FALSE,NA,"IRETON, JIM","C",1,"DEM",73891.42,0,61657.21,0,0,2025.79,0,0,0,0,0,0,72867.56,"MD","01",1000,0,2016-12-31,0,0
"539","MD","02","H2MD02160",TRUE,"DEM",89820,1,NA,NA,192183,0.62098681659558,TRUE,NA,"RUPPERSBERGER, C.A. DUTCH","I",1,"DEM",1144544.26,0,1150355.61,0,1082895.55,1077084.2,0,0,0,0,0,0,512348.77,"MD","02",625075,0,2016-12-31,3700,0
"540","MD","02","H6MD02211",FALSE,"REP",28397,0.714192298986444,NA,NA,102577,0.33144952824092,FALSE,NA,"MCDONOUGH, PATRICK L","C",2,"REP",241824.82,0,225859.64,0,0,15965.18,0,0,0,0,0,0,237244.14,"MD","02",4335,0,2016-11-28,0,0
"541","MD","02","H6MD02203",FALSE,"REP",2257,0.0567641658911999,NA,NA,NA,NA,FALSE,NA,"MORGAN, YURIPZY","C",2,"REP",15150,0,15150,0,0,0,505,7500,0,7142.09,0,357.91,7145,"MD","02",0,0,2016-08-02,0,0
"542","MD","03","H6MD03292",TRUE,"DEM",101355,0.871705999724783,NA,NA,214640,0.631898137925959,TRUE,NA,"SARBANES, JOHN P. MR.","I",1,"DEM",948496.94,0,760921.65,0,747939.17,935514.46,0,0,0,0,0,0,948320.52,"MD","03",0,0,2016-12-31,1500,0
"543","MD","03","H6MD03441",FALSE,"REP",25455,0.63607286538894,NA,NA,115048,0.33870022815927,FALSE,NA,"PLASTER, MARK LEROY MD","C",2,"REP",608306.08,0,570012.2,0,0,38293.88,50100,197444,0,0,0,197444,316596.76,"MD","03",33307.84,500,2016-12-31,0,0
"544","MD","04","H6MD04209",FALSE,"DEM",47678,0.415954913062823,NA,NA,237501,0.740686106346484,TRUE,NA,"BROWN, ANTHONY GREGORY","O",1,"DEM",1649992.08,0,1478598.99,14500,0,171393.09,5500,408850,0,276600,0,51000,802321.4,"MD","04",432853.65,0,2016-12-31,7845,0
"545","MD","04","H2MD04232",FALSE,"DEM",38966,0.339949224850161,NA,NA,NA,NA,FALSE,NA,"IVEY, GLENN FREDERICK","O",1,"DEM",1065347.54,0,1068529.27,0,4712.1,1530.37,0,0,0,0,0,0,988414.07,"MD","04",76645.99,0,2016-12-31,39050,12000
"546","MD","04","H6MD04217",FALSE,"DEM",21724,0.189525662388875,NA,NA,NA,NA,FALSE,NA,"PENA-MELNYK, JOSELINE A.","O",1,"DEM",941304.58,0,941304.58,0,0,0,11251.88,0,0,0,0,0,761081.49,"MD","04",167374.25,0,2016-05-31,34963.18,12250
"547","MD","04","H4MD04113",FALSE,"DEM",3973,0.0346614553798103,NA,NA,NA,NA,FALSE,NA,"CHRISTOPHER, WARREN","O",1,"DEM",244709.82,0,126045.81,0,0,117764.01,119861.3,50000,0,50000,0,0,74620.52,"MD","04",0,0,2016-12-31,0,0
"548","MD","04","H6MD04258",FALSE,"DEM",845,0.00737199340446507,NA,NA,NA,NA,FALSE,NA,"STRAIT, TERENCE MICHAEL MR JR","O",1,"DEM",9668.02,0,6623.42,0,17.6,1382.71,7632.38,0,1172.91,0,0,0,862.73,"MD","04",0,0,2016-03-31,0,0
"549","MD","05","H2MD05155",TRUE,"DEM",83787,0.75886460588166,NA,NA,242989,0.673782838001963,TRUE,NA,"HOYER, STENY HAMILTON","I",1,"DEM",3736291.14,267655.31,3846648.1,0,803035.64,692678.68,0,0,0,0,0,0,972700.13,"MD","05",2481618.21,0,2016-12-31,3990,2500
"550","MD","05","H4MD05144",FALSE,"REP",22613,0.532584375515203,NA,NA,105931,0.293735476965566,FALSE,NA,"ARNESS, MARK KENNETH","C",2,"REP",53054.16,0,53054.16,0,0,0,15866.16,19400,7500,0,0,0,9776,"MD","05",512,0,2016-11-30,500,0
"551","MD","05","H6MD05206",FALSE,"REP",19846,0.467415624484797,NA,NA,NA,NA,FALSE,NA,"FADDIS, CHARLES","C",2,"REP",276760.21,0,273651.52,0,0,3108.69,0,23600,0,0,0,50581.29,245410.21,"MD","05",7750,0,2016-12-31,8100,0
"552","MD","06","H2MD06195",TRUE,"DEM",69343,0.849167278961548,NA,NA,185770,0.559593701897444,TRUE,NA,"DELANEY, JOHN K","I",1,"DEM",1957196.11,0,1959657.49,0,24504.22,22042.84,67500,286625,0,0,0,1163250,919126.86,"MD","06",680850,26.26,2016-12-31,0,2400
"553","MD","06","H6MD06212",FALSE,"REP",17967,0.293199954307348,NA,NA,133081,0.400878987146545,FALSE,NA,"HOEBER, AMIE","C",2,"REP",1177501.27,457.95,1177144.69,0,0,356.58,237000,550000,0,0,0,450000,291948.32,"MD","06",92050,5675,2016-12-31,4075,500
"554","MD","06","H6MD06220",FALSE,"REP",13837,0.225803293134679,NA,NA,NA,NA,FALSE,NA,"BAKER, TERRY","C",2,"REP",39831.5,0,39823.88,0,0,7.62,11280,0,0,0,0,0,28551.5,"MD","06",0,0,2016-12-31,0,0
"555","MD","06","H6MD06204",FALSE,"REP",10677,0.1742358719953,NA,NA,NA,NA,FALSE,NA,"HOWARD, FRANK","C",2,"REP",76562.96,0,76562.96,0,0,0,0,50000,0,0,0,0,26562.96,"MD","06",0,0,2016-06-30,0,0
"556","MD","06","H4MD08171",FALSE,"REP",7014,0.114460092364432,NA,NA,NA,NA,FALSE,NA,"FICKER, ROBIN K A","C",2,"REP",46683.22,0,46683.22,0,0,-158.44,0,46638.22,0,0,0,0,0,"MD","06",0,0,2016-12-31,0,0
"557","MD","06","H6MD06238",FALSE,"REP",5774,0.0942247752084727,NA,NA,NA,NA,FALSE,NA,"VOGT, DAVID E III","C",2,"REP",65845.6,0,65095.14,600,0,0,2500,0,0,0,0,0,63345.6,"MD","06",0,0,2016-12-31,5400,0
"558","MD","06","H4MD06209",FALSE,"REP",1117,0.018228104244521,NA,NA,NA,NA,FALSE,NA,"PAINTER, HAROLD WALTON JR","C",2,"REP",22075,0,22075,0,0,0,22075,0,0,0,0,0,0,"MD","06",0,0,2016-12-31,0,0
"559","MD","07","H6MD07160",TRUE,"DEM",130555,0.920522890563856,NA,NA,238838,0.748915061208108,TRUE,NA,"CUMMINGS, ELIJAH E","I",1,"DEM",1091551.88,0,1027256.01,0,890656.95,954952.82,0,0,0,0,0,0,447950.15,"MD","07",619500,1500,2016-12-31,8100,0
