	Unnamed: 0	rate	views	length	ratings
4298	8431	0.0	959	276	0
4299	8432	4.0	3657	450	1
4300	8433	0.0	1340	376	0
4301	8434	3.0	901	288	1
4302	8435	4.33	3272	283	3
4303	8436	4.5	23192	424	2
4304	8437	3.0	1850	251	3
4305	8438	0.0	16905	267	0
4306	8439	3.0	1449	248	1
4307	8440	5.0	2492	296	1
4308	8441	0.0	3232	393	0
4309	8442	1.0	3014	213	1
4310	8443	3.0	15978	401	3
4311	8444	4.88	13997	257	8
4312	8445	3.5	3990	330	2
4313	8446	0.0	1229	341	0
4314	8447	4.62	44723	496	13
4315	8448	0.0	1664	422	0
4316	8449	1.0	1529	288	1
4317	8450	4.0	15454	251	2
4318	8451	0.0	2091	289	0
4319	8452	5.0	3339	330	1
4320	8453	0.0	54	471	0
4321	8454	5.0	43	320	1
4322	8455	0.0	99	263	0
4323	8456	0.0	80	452	0
4324	8457	0.0	118	459	0
4325	8458	0.0	48	487	0
4326	8459	0.0	253	311	0
4327	8460	5.0	1064	372	1
4328	8461	5.0	926	360	1
4329	8462	0.0	46	421	0
4330	8463	0.0	108	358	0
4331	8464	0.0	100	340	0
4332	8467	0.0	27	261	0
4333	8468	0.0	21	287	0
4334	8469	4.73	28658	300	11
4335	8470	5.0	724	245	1
4336	8471	0.0	2155	294	0
4337	8472	0.0	4876	316	0
4338	8473	4.0	4250	618	1
4339	8476	5.0	1629	297	1
4340	8477	3.0	1320	423	2
4341	8478	5.0	1305	379	1
4342	8479	0.0	4435	464	0
4343	8480	0.0	722	148	0
4344	8481	0.0	1259	244	0
4345	8482	0.0	5187	549	0
4346	8483	5.0	2188	253	1
4347	8486	0.0	325	332	0
4348	8487	0.0	2143	400	0
4349	8488	0.0	1982	310	0
4350	8489	5.0	7751	250	2
4351	8490	3.0	1700	450	1
4352	8491	2.0	4077	546	1
4353	8492	0.0	3316	426	0
4354	8493	5.0	3351	370	1
4355	8494	3.67	4709	232	3
4356	8495	0.0	3490	438	0
4357	8496	0.0	2580	236	0
4358	8497	0.0	588	127	0
4359	8498	0.0	1485	302	0
4360	8499	0.0	611	470	0
4361	8500	2.5	2295	328	2
4362	8501	0.0	1513	301	0
4363	8502	5.0	907	483	2
4364	8503	3.33	10732	474	6
4365	8504	4.5	1426	511	4
4366	8507	5.0	3480	303	1
4367	8508	5.0	3552	542	3
4368	8509	4.64	2355	575	11
4369	8512	5.0	2333	501	4
4370	8513	5.0	1614	521	1
4371	8514	4.78	3624	544	9
4372	8517	4.0	5242	472	5
4373	8518	4.77	65913	243	48
4374	8519	4.86	6010	202	7
4375	8520	4.95	16700	238	19
4376	8521	4.86	14304	394	7
4377	8522	4.5	21295	324	10
4378	8523	5.0	4980	261	5
4379	8524	5.0	906	265	1
4380	8525	5.0	3465	236	4
4381	8526	4.93	23492	285	14
4382	8527	4.5	10158	310	4
4383	8528	4.62	19354	203	16
4384	8529	4.67	10142	303	12
4385	8530	5.0	2225	244	4
4386	8531	3.8	4058	267	5
4387	8532	4.86	23510	271	7
4388	8533	5.0	12970	250	12
4389	8534	0.0	3751	239	0
4390	8535	4.75	16562	311	4
4391	8536	4.5	1377	244	2
4392	8537	4.19	71234	556	64
4393	8546	5.0	1324	522	2
4394	8551	3.0	1325	483	1
4395	8554	4.6	5682	537	10
4396	8563	5.0	973	482	1
4397	8564	5.0	1196	523	2
4398	8565	5.0	1890	483	1
4399	8578	4.44	3437	598	9
4400	8579	4.83	2821	545	6
4401	8580	4.0	1218	522	1
4402	8581	5.0	983	523	2
4403	8582	5.0	488	191	3
4404	8583	5.0	370	253	2
4405	8584	5.0	933	216	4
4406	8585	5.0	944	204	5
4407	8586	4.0	286	113	2
4408	8587	1.0	258	43	1
4409	8588	5.0	780	151	4
4410	8589	5.0	412	223	4
4411	8590	5.0	476	174	5
4412	8591	4.5	2050	177	8
4413	8594	5.0	4029	229	11
4414	8595	5.0	1394	71	3
4415	8596	5.0	257	180	1
4416	8597	5.0	1417	410	7
4417	8600	4.78	3616	220	18
4418	8601	4.71	2557	235	14
4419	8604	4.25	310	232	4
4420	8605	5.0	469	235	6
4421	8606	5.0	332	65	2
4422	8607	5.0	303	211	4
4423	8608	3.86	380	258	7
4424	8609	4.2	335	249	5
4425	8610	5.0	165	173	2
4426	8611	4.38	2232	194	13
4427	8612	5.0	520	141	1
4428	8613	2.86	1278	198	7
4429	8614	4.2	1730	28	5
4430	8615	5.0	889	209	4
4431	8616	2.33	479	101	3
4432	8617	2.96	8445	213	26
4433	8618	4.25	1641	248	8
4434	8641	4.96	16435	381	114
4435	8642	4.66	15679	276	38
4436	8643	5.0	1074	58	1
4437	8644	4.88	3810	245	8
4438	8645	4.33	20821	16	6
4439	8646	5.0	2182	365	8
4440	8647	5.0	2996	288	12
4441	8648	4.0	1390	404	4
4442	8649	4.94	7602	149	16
4443	8650	4.96	10487	464	52
4444	8653	5.0	1186	348	14
4445	8656	5.0	801	276	2
4446	8659	3.0	79	78	2
4447	8660	4.69	19334	206	39
4448	8661	3.61	31599	359	69
4449	8670	5.0	541	101	3
4450	8677	0.0	5510	282	0
4451	8710	4.0	8835	57	22
4452	8711	3.3	4335	42	10
4453	8718	4.7	39423	60	206
4454	8727	0.0	1421	73	0
4455	8734	1.0	3218	38	2
4456	8735	0.0	171	10	0
4457	8756	3.0	83	196	2
4458	8757	5.0	2327	53	2
4459	8760	0.0	22	177	0
4460	8761	1.0	120	331	1
4461	8762	5.0	700	168	6
4462	8763	5.0	1286	369	5
4463	8764	5.0	596	322	4
4464	8765	4.0	435	306	4
4465	8766	5.0	2382	59	8
4466	8767	0.0	52	47	0
4467	8770	4.33	382	416	6
4468	8771	4.5	367	179	2
4469	8774	4.85	12625	82	212
4470	8777	4.5	599	236	8
4471	8778	4.75	21120	300	28
4472	8779	1.8	873	134	5
4473	8780	0.0	554	204	0
4474	8781	3.0	188	295	3
4475	8784	4.91	6671	299	11
4476	8787	5.0	3416	279	4
4477	8788	5.0	516	264	3
4478	8789	5.0	33	10	2
4479	8790	4.2	914	509	5
4480	8791	5.0	1165	202	9
4481	8792	5.0	2599	207	9
4482	8793	4.37	4457	26	19
4483	8794	5.0	5844	234	16
4484	8795	4.65	7102	37	31
4485	8796	5.0	586	65	2
4486	8797	5.0	1878	39	5
4487	8798	4.33	1084	94	6
4488	8799	4.93	34612	130	134
4489	8800	4.68	11136	606	62
4490	8801	4.1	1638	119	10
4491	8802	5.0	1771	65	5
4492	8803	5.0	682	62	1
4493	8804	0.0	15	418	0
4494	8807	5.0	516	280	4
4495	8808	0.0	46	331	0
4496	8809	5.0	247	537	1
4497	8810	0.0	43	81	0
4498	8815	5.0	1185	287	4
4499	8816	0.0	21	191	0
4500	8817	0.0	14	73	0
4501	8818	5.0	863	447	2
4502	8819	0.0	31	103	0
4503	8820	4.2	149	261	5
4504	8821	5.0	111	254	1
4505	8826	2.7	146	47	10
4506	8831	0.0	17	57	0
4507	8832	3.39	286	59	18
4508	8835	2.25	67	53	4
4509	8836	4.95	135120	278	1611
4510	8839	1.34	445	47	32
4511	8858	1.0	45	67	2
4512	8859	2.2	102	59	5
4513	8862	2.0	92	50	8
4514	8867	2.0	38	43	2
4515	8868	1.67	73	59	6
4516	8871	3.0	18885	20	22
4517	8872	5.0	24	302	1
4518	8875	0.0	1330	59	0
4519	8878	4.85	62152	264	48
4520	8879	2.5	80	60	8
4521	8880	4.4	259	60	57
4522	8881	2.79	28441	20	28
4523	8882	1.33	119	47	6
4524	8885	3.31	216	60	13
4525	8896	1.91	203	61	11
4526	8915	1.17	154	55	6
4527	8922	1.0	255	44	4
4528	8933	1.17	93	59	6
4529	8940	2.43	496	29	23
4530	8941	1.0	45	24	1
4531	8946	1.8	192	55	10
4532	8947	1.83	1230	60	18
4533	8948	2.45	94	60	11
4534	8955	5.0	1961	13	1
4535	8956	4.75	1326	105	4
4536	8957	5.0	1232	234	1
4537	8958	4.8	1527	27	10
4538	8959	4.4	4556	86	20
4539	8960	5.0	749	78	2
4540	8961	4.25	702	120	4
4541	8962	5.0	978	68	1
4542	8963	5.0	419	75	1
4543	8964	4.67	3102	68	6
4544	8965	4.83	1725	68	6
4545	8966	0.0	391	235	0
4546	8967	5.0	5166	68	8
4547	8968	4.88	3956	67	8
4548	8969	5.0	2606	68	5
4549	8970	4.26	42114	172	61
4550	8971	4.92	8158	245	144
4551	8972	4.86	2849	239	14
4552	8973	4.78	15763	133	60
4553	8974	3.17	42886	165	98
4554	8975	4.79	3394	61	24
4555	8976	4.61	49046	180	120
4556	8977	4.92	3824	145	36
4557	8978	4.43	1611	233	7
4558	8979	5.0	511	66	1
4559	8980	5.0	1285	193	3
4560	8981	5.0	329	77	3
4561	8982	0.0	140	48	0
4562	8985	0.0	87	35	0
4563	8986	0.0	188	112	0
4564	8987	5.0	833	68	3
4565	8988	4.67	870	233	6
4566	8989	5.0	9262	30	3
4567	8990	5.0	444	45	1
4568	8991	0.0	85	20	0
4569	8992	0.0	453	639	0
4570	8993	0.0	52	24	0
4571	8994	5.0	1038	176	1
4572	8995	0.0	376	13	0
4573	8996	0.0	137	21	0
4574	8997	4.33	6941	225	12
4575	8998	0.0	106	64	0
4576	8999	4.47	6819	105	15
4577	9000	4.52	6614	216	23
4578	9001	0.0	59	35	0
4579	9002	5.0	12451	215	17
4580	9003	4.42	183610	132	726
4581	9004	5.0	2566	66	3
4582	9005	4.82	96449	218	97
4583	9006	5.0	1233	224	3
4584	9007	4.62	8325	248	13
4585	9008	0.0	122	117	0
4586	9009	5.0	2931	124	7
4587	9010	4.46	5555	234	13
4588	9011	2.5	1957	397	2
4589	9012	4.94	7166	250	17
4590	9013	5.0	1142	272	4
4591	9014	5.0	11879	189	12
4592	9015	4.82	9672	181	17
4593	9016	4.5	1887	135	6
4594	9017	5.0	908	190	2
4595	9018	5.0	2290	431	6
4596	9019	3.67	573	283	3
4597	9020	4.75	1016	179	4
4598	9021	4.68	14349	263	22
4599	9022	4.55	11241	305	40
4600	9025	4.85	19508	184	46
4601	9026	5.0	1947	212	5
4602	9027	4.55	2711	245	11
4603	9028	4.0	618	197	4
4604	9029	3.2	6548	45	10
4605	9030	4.42	32897	259	43
4606	9031	0.0	42	247	0
4607	9032	4.54	7597	184	26
4608	9033	4.78	11416	183	23
4609	9036	0.0	386	186	0
4610	9037	4.0	1884	184	4
4611	9038	5.0	786	191	2
4612	9041	4.83	5726	253	29
4613	9042	5.0	270	226	1
4614	9045	5.0	228	198	1
4615	9048	5.0	1501	257	6
4616	9049	5.0	1043	185	9
4617	9050	4.43	1096	185	7
4618	9051	4.67	606	196	3
4619	9052	4.81	2803	171	21
4620	9053	5.0	224	306	2
4621	9058	4.84	15144	360	55
4622	9059	4.6	3336	139	20
4623	9060	4.64	4650	137	22
4624	9061	4.6	2126	178	15
4625	9062	4.86	5250	213	7
4626	9063	5.0	1751	199	7
4627	9066	4.14	4291	885	7
4628	9067	5.0	22826	47	3
4629	9068	4.0	59336	23	19
4630	9069	5.0	8329	247	5
4631	9070	4.74	71708	147	23
4632	9071	4.76	86853	155	66
4633	9072	0.0	10402	125	0
4634	9073	4.84	67490	193	63
4635	9074	4.87	37789	145	15
4636	9075	5.0	19139	34	4
4637	9076	4.89	63413	517	44
4638	9077	4.29	57126	375	55
4639	9078	4.71	72418	61	101
4640	9079	4.42	40119	45	19
4641	9080	4.67	32728	124	12
4642	9081	4.71	27511	78	35
4643	9082	4.75	67563	599	76
4644	9083	3.33	19173	213	15
4645	9084	5.0	691	429	1
4646	9085	3.25	3826	68	8
4647	9086	4.8	17979	95	5
4648	9087	4.41	14046	588	49
4649	9090	3.67	7234	508	9
4650	9091	4.53	49236	312	47
4651	9092	4.5	1176	167	4
4652	9093	4.95	445	105	19
4653	9094	5.0	843	257	5
4654	9095	4.67	2759	607	12
4655	9096	5.0	776	274	1
4656	9097	2.69	3265	140	16
4657	9100	5.0	4602	465	14
4658	9105	4.91	15976	148	87
4659	9106	4.91	17080	541	98
4660	9107	4.83	7796	195	81
4661	9108	4.45	2663	314	20
4662	9109	3.69	13598	270	36
4663	9110	4.77	2907	658	13
4664	9111	5.0	25936	267	16
4665	9114	5.0	548	202	4
4666	9115	5.0	10710	38	1
4667	9116	5.0	11940	105	1
4668	9117	3.0	2555	65	1
4669	9118	4.67	2404	41	3
4670	9121	0.0	1755	16	0
4671	9122	5.0	2276	531	2
4672	9123	3.0	3148	209	2
4673	9124	1.0	5090	132	4
4674	9125	0.0	456	189	0
4675	9126	3.9	42565	58	21
4676	9127	2.33	13403	249	3
4677	9128	5.0	2613	71	1
4678	9129	4.0	1480	74	2
4679	9130	0.0	229	65	0
4680	9131	5.0	1410	274	6
4681	9132	3.39	14652	378	67
4682	9133	5.0	3064	455	17
4683	9134	5.0	2501	392	8
4684	9135	4.86	5974	299	28
4685	9136	3.6	640	427	5
4686	9137	2.68	5759	140	25
4687	9138	4.0	4250	112	41
4688	9139	4.12	2924	133	8
4689	9140	3.97	4206	139	37
4690	9141	4.37	2785	310	43
4691	9142	4.56	2183	25	9
4692	9143	4.64	7065	220	47
4693	9144	3.25	16567	73	44
4694	9145	4.65	2868	124	23
4695	9146	3.6	3242	187	5
4696	9147	4.33	428	126	3
4697	9148	4.2	1549	107	5
4698	9151	3.15	2126	356	20
4699	9152	3.5	1788	140	4
4700	9153	1.0	415	71	1
4701	9154	0.0	127	31	0
4702	9155	0.0	497	71	0
4703	9156	4.5	631	12	4
4704	9157	3.75	27767	15	4
4705	9158	4.28	5877	123	29
4706	9159	0.0	142	86	0
4707	9160	0.0	800	86	0
4708	9161	0.0	602	11	0
4709	9162	1.0	366	30	2
4710	9163	0.0	542	75	0
4711	9164	0.0	370	71	0
4712	9165	5.0	351	11	1
4713	9168	4.33	2174	22	6
4714	9169	0.0	597	37	0
4715	9170	5.0	5407	82	17
4716	9171	5.0	551	26	2
4717	9172	5.0	995	102	1
4718	9173	4.67	282	20	3
4719	9174	0.0	244	35	0
4720	9175	0.0	955	175	0
4721	9176	4.94	3438	262	16
4722	9177	5.0	906	79	1
4723	9178	4.5	255	27	2
4724	9179	4.76	4616	475	17
4725	9180	0.0	183	21	0
4726	9181	0.0	308	34	0
4727	9182	5.0	417	62	2
4728	9183	5.0	202	98	1
4729	9184	3.0	442	26	2
4730	9185	0.0	372	21	0
4731	9186	5.0	213	136	1
4732	9187	5.0	250	15	1
4733	9188	0.0	483	10	0
4734	9189	0.0	158	117	0
4735	9190	5.0	411	52	1
4736	9191	0.0	69	30	0
4737	9192	4.0	342	8	2
4738	9193	0.0	227	41	0
4739	9194	0.0	170	20	0
4740	9195	2.0	760	21	1
4741	9196	4.59	963	121	22
4742	9197	5.0	2446	54	7
4743	9198	4.4	4046	178	15
4744	9199	5.0	528	24	1
4745	9200	5.0	490	36	1
4746	9201	3.67	2788	140	3
4747	9202	0.0	163	28	0
4748	9203	0.0	254	37	0
4749	9204	0.0	192	17	0
4750	9205	0.0	244	41	0
4751	9206	0.0	109	132	0
4752	9207	4.0	233	40	1
4753	9208	4.5	1772	73	2
4754	9209	5.0	1431	57	3
4755	9210	5.0	590	28	1
4756	9211	0.0	415	35	0
4757	9212	0.0	607	52	0
4758	9213	0.0	270	41	0
4759	9214	5.0	215	26	1
4760	9217	0.0	109	56	0
4761	9218	4.29	16267	59	17
4762	9219	4.67	14592	42	6
4763	9220	4.43	3555	22	7
4764	9221	5.0	1106	168	5
4765	9222	5.0	1481	139	7
4766	9223	5.0	1556	106	8
4767	9224	4.89	24104	125	63
4768	9225	5.0	4562	161	21
4769	9228	5.0	1657	153	9
4770	9229	5.0	3568	146	14
4771	9230	5.0	421	131	2
4772	9231	4.8	2030	162	5
4773	9232	5.0	2882	162	8
4774	9233	4.85	7581	131	26
4775	9234	5.0	620	131	6
4776	9235	4.55	2886	139	11
4777	9236	4.91	14910	157	34
4778	9237	4.9	27526	124	101
4779	9238	4.76	6800	162	17
4780	9239	4.9	75361	230	213
4781	9240	4.64	7850	135	11
4782	9241	4.84	42026	142	89
4783	9242	4.84	20281	128	56
4784	9243	5.0	12331	221	18
4785	9244	4.71	14049	153	41
4786	9245	4.0	694	147	1
4787	9246	4.8	53218	428	152
4788	9247	4.75	37967	156	102
4789	9248	4.76	4994	160	17
4790	9249	5.0	164	270	4
4791	9250	5.0	8158	30	11
4792	9251	5.0	664	235	1
4793	9252	5.0	63	136	1
4794	9253	5.0	104	177	1
4795	9254	5.0	113	146	1
4796	9255	5.0	34	124	1
4797	9256	5.0	77	141	1
4798	9257	5.0	119	126	1
4799	9258	0.0	94	173	0
4800	9259	5.0	120	178	1
4801	9260	5.0	50	170	2
4802	9261	4.9	4934	184	10
4803	9262	5.0	48	142	1
4804	9263	5.0	136	197	3
4805	9264	5.0	2566	282	8
4806	9265	4.73	79980	259	147
4807	9266	4.68	19460	300	41
4808	9267	4.94	13962	308	33
4809	9268	5.0	974	246	5
4810	9269	5.0	20965	283	49
4811	9270	5.0	1538	63	3
4812	9271	0.0	403	126	0
4813	9272	5.0	563	37	1
4814	9273	5.0	337	182	1
4815	9274	5.0	259	164	2
4816	9275	5.0	797	146	2
4817	9276	0.0	188	58	0
4818	9277	5.0	241	132	1
4819	9278	5.0	168	131	1
4820	9279	5.0	244	164	2
4821	9280	4.33	935	134	6
4822	9281	5.0	419	135	1
4823	9282	5.0	503	130	3
4824	9283	4.17	1832	145	6
4825	9284	5.0	1115	139	3
4826	9285	5.0	342	137	4
4827	9286	5.0	5439	109	4
4828	9287	4.5	1209	170	2
4829	9288	5.0	397	200	1
4830	9289	4.0	163	515	1
4831	9290	4.8	3564	451	15
4832	9291	4.7	13131	145	10
4833	9318	4.73	2436	247	15
4834	9319	4.8	31660	284	59
4835	9320	4.96	7803	293	49
4836	9321	4.62	3112	282	21
4837	9322	5.0	536	278	2
4838	9323	4.56	37558	263	73
4839	9324	4.72	23941	236	43
4840	9325	4.9	14986	150	50
4841	9328	0.0	312	233	0
4842	9329	4.29	5301	173	14
4843	9330	4.55	4827	107	20
4844	9331	4.74	13074	246	90
4845	9334	4.4	3406	151	10
4846	9335	4.0	1152	239	6
4847	9336	4.25	1010	224	8
4848	9337	4.88	19282	224	25
4849	9338	4.88	12624	266	26
4850	9339	4.83	99114	271	209
4851	9340	4.89	9472	249	36
4852	9341	4.62	15124	123	8
4853	9342	4.12	9527	180	8
4854	9343	4.1	9951	237	10
4855	9344	3.75	9212	189	8
4856	9347	5.0	4749	210	5
4857	9348	4.5	5733	260	10
4858	9349	5.0	3318	302	12
4859	9350	4.71	1543	235	7
4860	9351	4.85	69376	198	175
4861	9352	5.0	5803	281	9
4862	9355	4.85	98163	224	292
4863	9358	4.94	8388	335	34
4864	9359	3.6	25925	102	48
4865	9364	3.6	7952	60	5
4866	9365	0.0	1579	185	0
4867	9368	3.0	1332	116	2
4868	9369	4.0	933	158	1
4869	9370	3.38	15121	108	42
4870	9373	4.2	6878	137	5
4871	9374	4.77	14522	544	35
4872	9375	3.71	3167	69	7
4873	9376	5.0	334	492	3
4874	9379	4.0	1627	164	7
4875	9380	4.44	4721	125	18
4876	9381	5.0	448	239	1
4877	9382	4.81	4056	203	21
4878	9383	4.89	11771	321	37
4879	9384	4.9	7452	140	29
4880	9385	5.0	1065	159	5
4881	9386	5.0	410	330	4
4882	9387	4.4	1988	335	5
4883	9388	4.83	757	85	6
4884	9389	5.0	1219	102	10
4885	9390	4.64	2221	162	11
4886	9391	5.0	479	598	5
4887	9392	5.0	1207	453	8
4888	9393	4.71	52592	243	96
4889	9394	4.6	12816	169	25
4890	9395	5.0	1083	156	8
4891	9396	4.8	1909	190	5
4892	9399	5.0	394	288	1
4893	9400	4.56	5084	353	9
4894	9401	4.77	3578	542	13
4895	9402	5.0	8603	302	21
4896	9403	5.0	3792	284	10
4897	9404	5.0	2224	595	1
4898	9405	5.0	1283	131	1
4899	9406	4.82	7503	230	22
4900	9407	3.5	426	517	2
4901	9408	3.0	1270	213	2
4902	9411	5.0	6175	371	18
4903	9412	4.67	2128	284	6
4904	9413	0.0	14938	229	0
4905	9414	4.8	25846	587	145
4906	9415	4.73	22217	612	114
4907	9416	4.48	13194	204	23
4908	9417	4.49	37274	358	41
4909	9418	4.05	12121	156	22
4910	9421	4.08	22723	546	37
4911	9424	2.94	227900	352	1144
4912	9425	5.0	4318	70	6
4913	9426	3.6	6765	35	10
4914	9427	4.91	18466	598	32
4915	9430	4.2	2503	373	10
4916	9433	4.47	7541	205	15
4917	9436	5.0	15575	112	27
4918	9445	4.91	3959	69	11
4919	9446	4.83	6287	114	12
4920	9447	5.0	5842	547	13
4921	9448	4.75	8022	119	12
4922	9451	4.43	9263	144	7
4923	9454	5.0	18257	19	12
4924	9455	4.89	5091	416	9
4925	9460	4.9	13553	135	20
4926	9463	3.8	7122	68	5
4927	9464	4.72	23468	519	32
4928	9465	5.0	329	40	2
4929	9466	4.4	6640	402	10
4930	9467	5.0	2032	241	5
4931	9468	0.0	839	30	0
4932	9469	4.67	786	239	3
4933	9476	5.0	6418	142	2
4934	9479	5.0	442	14	1
4935	9480	5.0	3091	574	6
4936	9481	5.0	1122	225	1
4937	9484	0.0	806	30	0
4938	9485	0.0	190	365	0
4939	9490	5.0	1034	128	2
4940	9497	5.0	10762	256	24
4941	9502	0.0	116	101	0
4942	9505	4.83	5381	382	12
4943	9508	0.0	71	173	0
4944	9513	0.0	381	14	0
4945	9520	5.0	8232	40	9
4946	9523	4.83	6514	201	12
4947	9524	4.65	154025	59	110
4948	9533	3.75	24460	23	16
4949	9534	4.67	7096	418	3
4950	9553	3.5	1591	68	2
4951	9566	4.73	6502	174	11
4952	9567	4.86	3236	213	7
4953	9568	4.92	20741	277	37
4954	9569	0.0	270	85	0
4955	9570	4.67	4601	111	9
4956	9571	4.67	12325	203	27
4957	9572	5.0	4434	258	5
4958	9573	5.0	15198	150	19
4959	9574	4.94	50948	139	33
4960	9575	4.92	17624	152	37
4961	9576	4.77	67271	144	48
4962	9577	0.0	2843	79	0
4963	9580	5.0	4068	86	2
4964	9581	4.71	5513	46	7
4965	9582	5.0	3657	201	21
4966	9583	4.62	254975	88	314
4967	9586	4.0	10437	372	12
4968	9587	5.0	5113	228	9
4969	9588	4.65	5816	282	23
4970	9589	4.93	1433	330	14
4971	9590	4.76	36035	200	34
4972	9593	5.0	14997	97	19
4973	9594	4.2	59890	230	35
4974	9595	5.0	8141	36	11
4975	9596	4.57	1465	85	7
4976	9597	4.85	38911	87	106
4977	9598	4.5	2661	118	8
4978	9599	4.83	2701	171	6
4979	9600	4.93	1498	256	15
4980	9601	5.0	8192	182	17
4981	9602	4.4	5756	102	5
4982	9607	1.77	50771	15	62
4983	9628	3.75	3808	213	4
4984	9653	4.86	7197	600	14
4985	9656	4.36	40083	94	47
4986	9657	3.29	19430	18	7
4987	9660	3.82	150771	30	17
4988	9669	2.0	6649	31	1
4989	9670	3.4	6736	5	5
4990	9673	4.94	365	96	16
4991	9674	3.67	232	395	3
4992	9675	3.0	397	91	8
4993	9676	5.0	432	35	3
4994	9677	4.93	215	43	15
4995	9684	5.0	1308	296	4
4996	9685	4.92	993	60	12
4997	9686	3.67	1720	79	3
4998	9691	4.95	768	238	19
4999	9692	5.0	657	30	2
5000	9695	5.0	94	40	1
5001	9698	0.0	320	186	0
5002	9699	3.0	233	233	2
5003	9700	2.0	460	292	4
5004	9701	5.0	397	24	3
5005	9702	0.0	87	156	0
5006	9705	1.0	66	86	2
5007	9706	0.0	172	34	0
5008	9707	5.0	74	185	1
5009	9708	0.0	32	108	0
5010	9711	0.0	68	11	0
5011	9712	4.1	135392	74	86
5012	9713	4.17	14366	476	18
5013	9714	4.0	1942	138	7
5014	9715	4.2	818	77	5
5015	9716	3.92	74412	169	40
5016	9719	4.29	86306	68	58
5017	9720	4.91	80370	367	204
5018	9721	4.8	59640	234	76
5019	9722	4.89	147703	372	378
5020	9723	4.92	116625	99	144
5021	9724	4.91	570833	219	1501
5022	9725	4.74	10319	277	43
5023	9726	4.82	29742	233	71
5024	9727	4.82	26041	175	85
5025	9728	4.94	11785	213	31
5026	9729	4.92	89052	452	230
5027	9730	4.47	18157	116	15
5028	9731	4.98	16643	174	47
5029	9732	4.8	68023	393	168
5030	9733	4.96	29923	214	76
5031	9734	4.84	74840	292	199
5032	9735	4.79	5266	250	43
5033	9736	4.83	42023	110	125
5034	9737	3.67	3190	89	6
5035	9738	5.0	5834	183	21
5036	9739	4.9	18762	237	109
5037	9740	4.65	12906	353	99
5038	9741	4.9	47280	549	180
5039	9742	4.47	9837	226	30
5040	9743	3.32	10619	188	31
5041	9744	4.73	4325	423	26
5042	9745	5.0	4920	201	40
5043	9746	4.88	9838	393	59
5044	9747	4.89	11899	250	38
5045	9748	4.92	22454	83	74
5046	9749	4.94	3855	358	17
5047	9750	3.54	13222	226	39
5048	9751	2.22	3525	262	18
5049	9752	5.0	1398	217	3
5050	9753	5.0	2582	354	11
5051	9754	4.53	2894	269	17
5052	9755	5.0	852	288	5
5053	9756	5.0	5668	284	28
5054	9757	4.86	2583	254	36
5055	9758	4.96	2901	452	25
5056	9759	3.75	411	463	4
5057	9760	5.0	3674	213	9
5058	9761	5.0	716	259	5
5059	9762	5.0	1094	279	7
5060	9763	5.0	5222	214	28
5061	9764	5.0	1175	274	6
5062	9765	5.0	15416	45	46
5063	9766	4.78	2339	172	27
5064	9767	4.82	10408	256	74
5065	9768	5.0	4797	549	23
5066	9769	5.0	4318	270	15
5067	9770	4.93	17425	271	83
5068	9771	2.96	5629	136	45
5069	9774	5.0	340	560	14
5070	9779	2.59	1314	431	27
5071	9780	4.47	159	470	15
5072	9783	4.06	27997	490	179
5073	9784	4.02	44822	40	47
5074	9787	3.32	8641	159	149
5075	9792	2.14	599	97	7
5076	9793	5.0	96	330	4
5077	9794	4.02	1595	286	42
5078	9799	4.54	4269	242	70
5079	9802	3.86	3815	57	7
5080	9803	4.56	32663	246	179
5081	9806	4.0	6805	502	8
5082	9809	3.9	188180	120	677
5083	9812	4.66	6949	202	29
5084	9817	4.88	79311	214	248
5085	9818	4.87	122365	135	119
5086	9819	4.67	238840	165	437
5087	9822	4.83	221123	153	331
5088	9823	4.81	186259	244	327
5089	9824	4.75	187548	195	367
5090	9825	4.85	59423	261	169
5091	9828	4.79	30942	305	66
5092	9829	4.66	289859	201	290
5093	9832	4.76	127467	179	205
5094	9833	4.94	28508	245	64
5095	9834	4.66	94992	224	136
5096	9835	4.79	47040	115	87
5097	9836	4.58	68786	206	176
5098	9837	4.46	77951	184	123
5099	9838	3.71	4775	627	68
5100	9839	4.92	2061	655	39
5101	9840	4.75	1472	632	16
5102	9841	5.0	663	605	6
5103	9842	4.83	6905	395	12
5104	9843	3.27	1582	156	67
5105	9846	5.0	627	481	6
5106	9847	3.0	1672	10	2
5107	9848	5.0	5486	274	13
5108	9853	4.6	777	637	10
5109	9858	4.71	1508	655	14
5110	9859	4.67	4264	232	6
5111	9860	4.67	298	645	6
5112	9861	3.53	6378	512	66
5113	9864	4.21	2207	195	24
5114	9871	4.47	533	191	15
5115	9872	5.0	735	172	9
5116	9873	4.43	427	269	7
5117	9874	4.06	736	221	17
5118	9889	5.0	184	59	1
5119	9890	5.0	558	92	2
5120	9899	4.0	243	193	1
5121	9906	0.0	801	45	0
5122	9911	5.0	449	196	2
5123	9912	5.0	118	244	3
5124	9913	5.0	246	98	4
5125	9914	4.84	2857	205	19
5126	9915	5.0	400	184	1
5127	9916	5.0	388	410	5
5128	9919	0.0	100	115	0
5129	9920	4.89	23440	224	62
5130	9921	4.67	636	197	6
5131	9922	0.0	98	111	0
5132	9923	4.88	487458	203	663
5133	9924	4.18	138216	183	89
5134	9925	5.0	2647	261	2
5135	9926	5.0	2420	326	3
5136	9927	5.0	748	335	9
