"","rate","views","length","ratings"
"3293",4.81,50013,557,26
"3294",4.79,33771,546,14
"3295",4.91,9482,419,11
"3296",4.64,17218,445,11
"3297",5,8134,243,6
"3298",4.93,37678,579,30
"3299",5,11116,143,3
"3300",4.8,22701,545,15
"3301",5,9409,578,7
"3302",5,28349,474,13
"3303",4.71,54952,51,45
"3304",4.65,18927,59,26
"3305",4.52,27756,271,33
"3306",4.89,89650,240,174
"3307",4.75,19551,266,16
"3308",3.8,10944,151,20
"3309",3.71,10734,3013,14
"3310",5,3794,28,2
"3311",3.5,1230,174,2
"3312",5,1831,136,5
"3313",4.64,1146,328,11
"3314",5,434,258,5
"3315",5,473,320,4
"3316",0,5077,30,0
"3317",5,344,349,5
"3318",4.33,509,298,6
"3319",3.02,6600,230,40
"3320",3.5,4910,174,2
"3321",4.4,3638,163,10
"3322",5,2039,219,5
"3323",4.67,6862,211,12
"3324",4.75,360,228,4
"3325",4.88,1126,194,8
"3326",4.5,464,123,2
"3327",3.5,195,58,2
"3328",5,1542,316,11
"3329",5,775,233,4
"3330",4.83,2145,263,12
"3331",5,451,124,7
"3332",5,3037,241,2
"3333",4.58,4272,295,12
"3334",4.71,3568,225,14
"3335",5,1859,245,6
"3336",5,794,270,6
"3337",4.33,2639,279,6
"3338",4.82,23616,227,78
"3339",5,2618,249,2
"3340",5,4838,241,1
"3341",4.33,442,289,3
"3342",4.4,16004,271,48
"3343",5,530,218,3
"3344",4.58,29815,211,65
"3345",4.83,44251,131,219
"3346",0,13399,244,0
"3347",4.5,209,187,6
"3348",5,223,481,2
"3349",5,137,255,1
"3350",0,301,30,0
"3351",5,280,280,6
"3352",3,339,211,2
"3353",4.5,392,80,2
"3354",4.48,13262,58,42
"3355",0,86,156,0
"3356",4.75,39631,261,56
"3357",4.92,52152,169,118
"3358",0,146,42,0
"3359",4.88,6991,227,8
"3360",0,58,90,0
"3361",0,36,71,0
"3362",5,8438,12,18
"3363",4.86,19343,24,44
"3364",0,146,166,0
"3365",2,135,216,1
"3366",4.58,55586,364,116
"3367",4.78,450,138,18
"3368",0,7,8,0
"3369",5,178,158,3
"3370",5,148,217,3
"3371",5,65,205,1
"3372",4.2,161,111,5
"3373",4,348,109,4
"3374",4.57,525,184,7
"3375",0,18,222,0
"3376",4,619,329,1
"3377",4.87,33759,212,45
"3378",4.88,7526,130,32
"3379",5,918,332,3
"3380",5,237,142,4
"3381",5,524,217,1
"3382",5,936,158,2
"3383",5,159,111,4
"3384",5,217,215,3
"3385",5,1185,162,7
"3386",3.71,794,111,7
"3387",4.63,45765,94,35
"3388",0,4149,94,0
"3389",5,3081,60,2
"3390",4,12460,156,8
"3391",3.4,1171,219,5
"3392",5,202,273,4
"3393",3.4,352,241,5
"3394",5,210,133,4
"3395",5,233,423,7
"3396",4,168,191,4
"3397",4.42,7454,268,19
"3398",2.5,65,53,2
"3399",0,76,34,0
"3400",3,5139,41,1
"3401",5,273,157,2
"3402",3,31,30,2
"3403",5,49,315,4
"3404",4,100,220,2
"3405",5,258,241,5
"3406",5,461,207,6
"3407",5,396,199,2
"3408",5,1872,6,1
"3409",4.67,8744,20,12
"3410",4.75,14966,33,8
"3411",4.41,25149,91,309
"3412",5,281,241,1
"3413",4.88,8003,264,34
"3414",4.96,34085,289,103
"3415",5,170,84,4
"3416",3.15,3511,200,33
"3417",5,633,56,1
"3418",0,1728,70,0
"3419",5,261,123,1
"3420",4.42,2009,83,12
"3421",5,183,159,1
"3422",5,369,55,2
"3423",5,239,22,1
"3424",5,184,216,4
"3425",5,264,151,2
"3426",3.8,1892,174,15
"3427",4.67,1453,232,3
"3428",5,1013,261,20
"3429",5,5226,11,5
"3430",4.6,570,258,10
"3431",5,216,201,3
"3432",5,1419,229,3
"3433",5,216,166,1
"3434",5,277,46,3
"3435",0,729,26,0
"3436",5,375,173,3
"3437",5,747,29,5
"3438",0,460,38,0
"3439",3.88,2908,63,8
"3440",4.08,1894,482,13
"3441",4.43,521,316,7
"3442",0,359,25,0
"3443",5,2757,45,9
"3444",4.8,5390,202,41
"3445",4.7,11997,275,33
"3446",4.93,6509,174,15
"3447",0,567,63,0
"3448",0,232,230,0
"3449",4.43,1448,192,7
"3450",5,639,206,1
"3451",5,133,5,2
"3452",3.88,3463,232,8
"3453",4.8,1403,420,5
"3454",4.33,1051,255,6
"3455",1.5,344,209,4
"3456",5,224,230,2
"3457",5,223,230,1
"3458",5,236,230,2
"3459",5,156,230,2
"3460",4.79,22503,660,136
"3461",4.33,863,344,3
"3462",4.85,5559,155,27
"3463",5,265,658,3
"3464",5,207,660,6
"3465",4.82,8880,660,49
"3466",4.67,4075,344,15
"3467",5,185,658,2
"3468",4.33,460,256,3
"3469",4.92,1975,283,12
"3470",0,101,516,0
"3471",4.9,2758,272,29
"3472",0,418,272,0
"3473",0,62,282,0
"3474",4.6,7691,283,30
"3475",4.58,2561,356,19
"3476",4,100,444,1
"3477",4.83,833,458,6
"3478",0,6,136,0
"3479",5,82,355,1
"3480",5,5975,307,18
"3481",5,1727,360,8
"3482",5,182,411,1
"3483",4.77,12406,360,47
"3484",0,97,411,0
"3485",0,164,375,0
"3486",0,131,354,0
"3487",5,76,628,1
"3488",0,20,523,0
"3489",4.83,9969,138,35
"3490",3,104,595,1
"3491",5,3686,81,8
"3492",4.6,2375,64,15
"3493",3.64,2626,130,25
"3494",5,1040,552,9
"3495",5,383,65,1
"3496",5,246,65,4
"3497",4.94,1004,65,17
"3498",5,202,65,1
"3499",5,334,65,6
"3500",4.96,12487,136,24
"3501",4.75,508,485,8
"3502",3.89,2258,293,9
"3503",4,2554,239,6
"3504",4.91,23219,273,54
"3505",5,819,53,5
"3506",4.53,2203,340,17
"3507",4.5,1335,306,6
"3508",4.88,1089,632,8
"3509",5,158,534,4
"3510",4.5,470,425,8
"3511",5,101,366,6
"3512",5,350,68,6
"3513",5,318,483,2
"3514",5,388,283,1
"3515",5,306,233,2
"3516",5,754,658,6
"3517",5,344,72,2
"3518",0,295,68,0
"3519",5,310,543,2
"3520",5,278,360,2
"3521",5,316,356,2
"3522",4.86,1769,628,35
"3523",5,595,397,2
"3524",5,814,248,10
"3525",0,55,502,0
"3526",0,49,484,0
"3527",4.62,957,248,21
"3528",5,46,543,1
"3529",0,56,525,0
"3530",5,246,629,2
"3531",5,2052,233,8
"3532",5,2337,83,11
"3533",5,90,181,1
"3534",0,113,83,0
"3535",5,52,69,1
"3536",0,76,660,0
"3537",0,58,601,0
"3538",0,72,338,0
"3539",0,57,522,0
"3540",0,76,653,0
"3541",5,49,296,2
"3542",5,29,197,2
"3543",5,24,243,2
"3544",0,55,557,0
"3545",0,21,459,0
"3546",0,27,656,0
"3547",0,19,600,0
"3548",5,30,197,1
"3549",0,20,601,0
"3550",0,19,601,0
"3551",0,30,601,0
"3552",0,120,375,0
"3553",4.33,1928,82,6
"3554",5,8217,21,13
"3555",4.67,1548,660,18
"3556",4.5,1492,355,8
"3557",4.67,874,360,6
"3558",4,735,248,2
"3559",4.33,751,149,6
"3560",5,1437,72,3
"3561",4.17,11155,35,24
"3562",5,1071,68,2
"3563",4.2,951,354,5
"3564",4,897,35,2
"3565",4.89,15173,245,19
"3566",5,6640,599,32
"3567",4.49,14635,427,35
"3568",4,1127,478,4
"3569",5,938,475,2
"3570",4.69,7222,428,29
"3571",5,213,586,1
"3572",5,135,456,1
"3573",4,1129,99,2
"3574",0,91,431,0
"3575",5,76,519,2
"3576",3.67,2981,22,3
"3577",5,853,599,1
"3578",4.5,248,525,2
"3579",0,52,99,0
"3580",5,161,657,2
"3581",5,133,631,3
"3582",5,67,334,1
"3583",5,50,231,1
"3584",5,62,355,1
"3585",5,87,149,2
"3586",0,25,207,0
"3587",5,18,58,1
"3588",0,42,68,0
"3589",0,501,581,0
"3590",3,302,515,2
"3591",4.83,2131,472,6
"3592",0,361,316,0
"3593",4.54,5374,452,13
"3594",0,28,138,0
"3595",5,147,288,2
"3596",4.43,1120,1291,7
"3597",0,19,368,0
"3598",5,1844,284,2
"3599",0,14,183,0
"3600",5,397,419,1
"3601",3.5,530,457,8
"3602",3.88,2298,104,8
"3603",4.84,64909,157,184
"3604",4.85,83888,139,186
"3605",4.89,34211,179,105
"3606",5,18990,111,43
"3607",4.92,32479,118,79
"3608",4.8,82609,122,229
"3609",5,21138,133,52
"3610",4.74,64541,302,127
"3611",4.75,15399,78,28
"3612",4.9,72979,233,141
"3613",4.71,15411,41,34
"3614",4.88,12344,164,42
"3615",4.59,10256,194,32
"3616",4.73,88251,155,246
"3617",4,40413,102,87
"3618",4.98,15993,177,48
"3619",4.09,3822,143,23
"3620",4.61,16223,79,33
"3621",4.85,24808,124,74
"3622",4.73,13174,111,48
"3623",4.88,11252,77,41
"3624",4.7,3606,163,10
"3625",5,13635,294,20
"3626",4.84,27745,302,32
"3627",5,12137,20,6
"3628",5,4386,122,5
"3629",4.91,25077,638,100
"3630",4.92,16929,267,73
"3631",5,7418,20,1
"3632",4.86,16473,122,35
"3633",5,4589,274,5
"3634",5,5380,550,2
"3635",5,11586,122,3
"3636",0,1424,20,0
"3637",5,5957,122,5
"3638",4.9,11708,155,29
"3639",4.88,9937,383,34
"3640",4.67,2363,279,6
"3641",5,3163,347,1
"3642",4.79,11206,20,28
"3643",4.73,7969,122,15
"3644",5,3377,21,4
"3645",5,2783,380,7
"3646",5,2821,390,5
"3647",4.76,29262,122,55
"3648",5,1837,122,2
"3649",5,3204,20,1
"3650",5,745,571,4
"3651",5,2215,543,7
"3652",5,3061,49,1
"3653",5,2819,132,3
"3654",4.86,3832,451,7
"3655",5,2946,467,3
"3656",5,1433,155,1
"3657",5,2371,461,4
"3658",0,721,76,0
"3659",4.6,2056,60,5
"3660",4.85,6999,90,26
"3661",5,5432,167,19
"3662",0,1080,122,0
"3663",5,2118,449,5
"3664",5,1690,459,2
"3665",5,1249,451,4
"3666",5,19699,390,9
"3667",4.46,19888,414,13
"3668",5,12538,73,11
"3669",4.96,43005,563,107
"3670",4.9,37050,573,114
"3671",4.85,33594,495,92
"3672",4.93,30643,575,86
"3673",4.93,15552,575,15
"3674",4.93,34012,496,90
"3675",4.69,18085,495,13
"3676",4.75,24299,519,16
"3677",4.93,38832,525,115
"3678",5,19856,469,5
"3679",4.8,18002,425,10
"3680",4.9,37544,338,84
"3681",4.76,6373,643,29
"3682",3.86,18426,569,7
"3683",4.43,13677,432,14
"3684",4.92,68796,519,155
"3685",4.85,16028,401,20
"3686",4.58,18991,338,12
"3687",4.79,21096,519,14
"3688",4.8,12214,543,15
"3689",4.85,32242,414,68
"3690",4.92,26422,530,85
"3691",4.65,14399,414,17
"3692",4.99,80305,543,93
"3693",4.8,14619,569,10
"3694",5,9391,426,6
"3695",4.94,28177,569,63
"3696",4.88,20946,454,65
"3697",5,7165,30,6
"3698",4.88,36989,274,91
"3699",4.4,28736,397,15
"3700",4.91,128076,534,343
"3701",4,4946,397,2
"3702",4.87,34292,431,95
"3703",4.92,26829,390,71
"3704",0,174,164,0
"3705",5,324,134,1
"3706",5,106,22,2
"3707",4.4,26616,385,15
"3708",5,137,34,1
"3709",5,280,39,1
"3710",4.81,317558,363,100
"3711",0,70,73,0
"3712",5,687,50,2
"3713",5,258,18,2
"3714",5,125,164,1
"3715",0,46,262,0
"3716",0,94,11,0
"3717",4.95,13257,231,57
"3718",0,33,250,0
"3719",4.29,377474,52,266
"3720",5,350,160,2
"3721",4.5,2582,114,10
"3722",0,97,250,0
"3723",0,53,89,0
"3724",5,1131,413,9
"3725",4.76,836,615,17
"3726",5,155,32,1
"3727",3.5,61,170,2
"3728",5,188,191,1
"3729",4.67,2012,195,3
"3730",4.67,7260,59,9
"3731",3.25,1772,556,4
"3732",5,535,409,4
"3733",5,865,526,6
"3734",4.33,6644,375,18
"3735",5,591,396,2
"3736",4.87,34500,378,91
"3737",5,560,290,4
"3738",5,150,506,1
"3739",5,1089,56,9
"3740",5,1157,509,6
"3741",5,326,451,1
"3742",5,896,470,1
"3743",5,1488,56,8
"3744",3.25,929,68,4
"3745",4.73,39941,27,115
"3746",4.41,8610,52,27
"3747",4.68,9547,55,19
"3748",5,6688,40,6
"3749",4.87,40372,282,111
"3750",4.94,26471,282,83
"3751",2.44,3743,50,9
"3752",3.71,10178,13,24
"3753",4.86,1316,85,7
"3754",5,12758,282,40
"3755",4.31,3297,149,16
"3756",3.67,1706,96,3
"3757",5,2246,176,8
"3758",5,13261,27,34
"3759",4.64,8741,14,11
"3760",3.91,3317,113,11
"3761",2.5,2190,176,10
"3762",0,137,141,0
"3763",4.78,15926,227,32
"3764",4.17,7094,154,6
"3765",5,6936,202,9
"3766",4.88,2534,182,8
"3767",4.84,14637,124,25
"3768",5,654,177,2
"3769",0,203,177,0
"3770",4.9,7127,296,10
"3771",4.67,1064,177,3
"3772",5,628,177,3
"3773",3.33,3420,31,3
"3774",4.93,10528,387,27
"3775",4.77,36331,248,57
"3776",4.92,23280,241,95
"3777",5,3833,27,15
"3778",4.82,31681,174,71
"3779",4.66,23388,161,32
"3780",3.45,9918,22,20
"3781",4.88,23192,233,52
"3782",5,482,318,2
"3783",4.52,11358,187,21
"3784",4.14,3596,27,7
"3785",5,477,506,4
"3786",0,120,9,0
"3787",3.73,10381,52,11
"3788",4.62,274828,270,834
"3789",4.65,55029,93,60
"3790",4.93,17731,600,73
"3791",4.87,4116,90,31
"3792",4.81,13928,38,32
"3793",4.87,18378,36,45
"3794",4.89,1394,73,9
"3795",4.74,4463,186,23
"3796",0,689,31,0
"3797",4.9,833,161,10
"3798",5,748,43,1
"3799",5,13446,600,82
"3800",4.93,6358,600,45
"3801",4.91,6902,600,47
"3802",4.92,4272,600,49
"3803",4.98,3893,600,43
"3804",5,554,107,2
"3805",0,846,572,0
"3806",4.41,30817,385,27
"3807",5,824,185,14
"3808",5,1041,147,5
"3809",3.8,6998,191,15
"3810",4.8,8004,127,10
"3811",5,662,110,1
"3812",3,706,318,1
"3813",2.78,2718,171,9
"3814",4.79,4626,283,14
"3815",0,281,372,0
"3816",0,339,248,0
"3817",5,4022,151,7
"3818",5,373,182,2
"3819",5,426,124,2
"3820",0,165,32,0
"3821",4.86,4043,278,14
"3822",5,1166,368,8
"3823",5,4201,601,46
"3824",4.91,1637,644,23
"3825",5,1300,542,22
"3826",5,1209,557,23
"3827",4.85,1699,534,13
"3828",5,1249,452,14
"3829",5,1152,395,22
"3830",5,674,537,6
"3831",5,758,419,6
"3832",5,723,349,8
"3833",5,321,85,3
"3834",0,329,529,0
"3835",3.92,22604,80,26
"3836",4.2,50022,9,25
"3837",4.05,41300,73,97
"3838",4.93,3700,600,29
"3839",4.66,45957,246,95
"3840",4.83,23290,124,93
"3841",4.75,8403,9,16
"3842",4.83,3898,600,35
"3843",4.33,2783,134,6
"3844",4.55,3734,126,11
"3845",3.55,16483,79,22
"3846",5,708,116,2
"3847",4.91,23169,123,114
"3848",4.42,14753,126,19
"3849",5,11998,417,23
"3850",5,209,263,5
"3851",5,583,155,2
"3852",5,408,64,4
"3853",1,74,48,1
"3854",4.78,9440,234,27
"3855",5,1932,165,6
"3856",5,3655,314,10
"3857",4.94,5147,896,17
"3858",5,353,209,1
"3859",4.7,2216,80,10
"3860",0,1498,225,0
"3861",5,6217,191,13
"3862",4,829,203,2
"3863",4,188,242,1
"3864",4.8,9561,221,15
"3865",4.86,5561,170,29
"3866",4.56,2707,166,9
"3867",4.9,7024,126,10
"3868",4.87,8724,132,30
"3869",5,1749,157,10
"3870",4.92,6057,208,53
"3871",5,115,6,2
"3872",5,420,152,2
"3873",5,131,199,1
"3874",3,457,51,2
"3875",0,287,247,0
"3876",5,251,143,1
"3877",5,569,448,12
"3878",4,997,82,8
"3879",3.4,1262,182,10
"3880",5,918,390,2
"3881",4.71,1018,605,21
"3882",5,92,471,2
"3883",1,30,33,1
"3884",2.33,788,537,3
"3885",0,140,495,0
"3886",4.67,3394,472,30
"3887",5,750,169,6
"3888",4.2,773,389,5
"3889",4.43,715,331,7
"3890",5,1121,349,1
"3891",5,1726,118,8
"3892",4.93,4084,216,15
"3893",5,257,46,1
"3894",5,268,144,1
"3895",4.6,1366,590,10
"3896",4.8,591,109,5
"3897",4.87,41799,238,166
"3898",5,1676,97,13
"3899",5,590,23,2
"3900",4.66,8446,262,32
"3901",5,1159,250,3
"3902",4.58,4662,163,24
"3903",4.73,22911,216,73
"3904",4.5,686,284,2
"3905",4.43,8695,404,21
"3906",5,2249,351,8
"3907",4.78,38304,399,100
"3908",4.7,30583,283,119
"3909",5,973,416,1
"3910",4.95,4657,586,21
"3911",5,2317,372,9
"3912",4.75,4103,279,20
"3913",4.2,3346,278,5
"3914",3.86,943,52,7
"3915",4.56,1568,288,9
"3916",5,425,586,4
"3917",5,588,130,3
"3918",4,2748,105,4
"3919",4.33,1947,3479,9
"3920",2.5,4073,142,14
"3921",5,4943,161,5
"3922",4.67,2787,3550,3
"3923",5,914,4058,2
"3924",4.92,16366,103,13
"3925",5,1179,244,1
"3926",0,172,201,0
"3927",5,270,261,4
"3928",4.88,3219,411,8
"3929",5,1016,301,5
"3930",4.2,1810,278,10
"3931",4.87,11965,381,38
"3932",3.5,280,138,8
"3933",4,1814,273,7
"3934",5,634,279,3
"3935",4.11,2562,278,9
"3936",4.82,6650,274,22
"3937",4.95,496,277,19
"3938",4.7,10460,212,20
"3939",5,3489,509,15
"3940",4.93,16719,599,58
"3941",4.8,6579,259,20
"3942",4.91,3342,543,11
"3943",4.85,11981,392,20
"3944",5,5432,292,18
"3945",5,9131,365,27
"3946",4.93,9833,242,15
"3947",5,395,129,1
"3948",4.5,4509,194,8
"3949",4.95,6670,224,21
"3950",5,221,124,4
"3951",4.81,7546,190,21
"3952",4.67,2662,241,3
"3953",0,163,187,0
"3954",5,5653,193,27
"3955",4.44,14963,359,90
"3956",4.25,433,285,4
"3957",4.92,9491,429,106
"3958",4.92,15524,154,136
"3959",4.59,18514,91,69
"3960",4.81,19523,118,128
"3961",4.86,34654,137,167
"3962",5,6598,354,42
"3963",4.51,10771,177,82
"3964",4.58,7925,4,12
"3965",4.48,22977,188,42
"3966",4.14,115709,109,227
"3967",2.06,522,138,17
"3968",4.74,3568,459,35
"3969",4.4,258,607,5
"3970",4.62,2334,79,8
"3971",5,12655,15,7
"3972",1.57,19232,51,28
"3973",5,3465,123,12
"3974",5,7649,123,47
"3975",5,504,103,1
"3976",5,205,252,5
"3977",0,452,230,0
"3978",0,39,231,0
"3979",5,205,230,2
"3980",0,260,230,0
"3981",5,853,248,4
"3982",2.33,236,254,3
"3983",5,83,230,1
"3984",4,1931,250,5
"3985",5,321,382,4
"3986",4.71,8262,202,72
"3987",5,726,246,3
"3988",5,337,189,3
"3989",5,1257,230,2
"3990",5,451,230,3
"3991",0,41,230,0
"3992",0,74,231,0
"3993",5,130,208,1
"3994",0,256,237,0
"3995",5,1727,220,5
"3996",5,443,230,1
"3997",0,29,228,0
"3998",5,79,242,2
"3999",5,74,230,1
"4000",4.54,27158,230,56
"4001",5,110,230,2
"4002",5,95,224,1
"4003",5,229,233,1
"4004",5,1517,252,5
"4005",5,106,291,1
"4006",3.67,927,153,3
"4007",5,652,94,3
"4008",4.64,2698,316,11
"4009",5,828,260,1
"4010",5,431,295,4
"4011",5,332,417,6
"4012",4.66,25632,309,70
"4013",4.46,11039,227,13
"4014",4.79,1776,214,14
"4015",4.94,3129,176,17
"4016",4.79,12010,300,70
"4017",4.68,36455,197,106
"4018",4.81,3975,209,32
"4019",4.77,2366,184,13
"4020",4.33,1447,264,6
"4021",4.58,2000,193,12
"4022",4.93,4778,318,15
"4023",5,1605,402,3
"4024",3.75,1305,38,8
"4025",4.61,3238,353,18
"4026",5,1573,210,9
"4027",4.18,2442,183,11
"4028",4.86,1138,274,22
"4029",4.94,355,87,17
"4030",3.73,3123,313,11
"4031",2,1199,219,3
"4032",4.5,3382,305,2
"4033",4.41,11338,213,81
"4034",5,517,381,3
"4035",5,250,600,2
"4036",5,260,596,4
"4037",5,205,570,1
"4038",3,222,410,1
"4039",4,148,361,1
"4040",4.33,198,467,3
"4041",5,121,384,2
"4042",5,86,264,2
"4043",5,54,222,1
"4044",5,50,241,1
"4045",5,29,184,1
"4046",5,2765,129,13
"4047",4.79,14312,215,94
"4048",5,268,380,1
"4049",3,97,379,1
"4050",4,146,467,2
"4051",4.5,744,233,2
"4052",5,419,79,2
"4053",4,207,212,1
"4054",4,3170,49,8
"4055",4.92,2839,23,13
"4056",4.78,18086,599,80
"4057",4.83,9828,559,41
"4058",4.62,8455,241,32
"4059",5,5761,256,20
"4060",5,214,23,1
"4061",0,204,115,0
"4062",5,728,220,2
"4063",4.62,10330,109,16
"4064",3.5,951,137,2
"4065",5,361,208,2
"4066",4.83,795,115,6
"4067",4.71,4954,218,52
"4068",4.83,7227,206,70
"4069",5,1705,595,18
"4070",5,2294,276,13
"4071",4.76,14001,230,95
"4072",4.64,7536,325,58
"4073",4.89,3665,505,19
"4074",4.79,2254,448,14
"4075",4.8,12658,233,117
"4076",4.76,4770,260,38
"4077",5,3307,236,11
"4078",4.79,5428,252,39
"4079",4.8,40691,241,44
"4080",4.92,6006,225,25
"4081",5,11557,310,76
"4082",4.58,27638,22,125
"4083",4.57,8286,248,28
"4084",4.63,20456,198,59
"4085",4.8,2587,76,10
"4086",4.96,25504,328,214
"4087",5,2650,89,4
"4088",5,1288,306,8
"4089",4.64,14520,245,70
"4090",4.94,3008,605,17
"4091",4.29,1682,163,7
"4092",4,404,97,8
"4093",5,115,336,2
"4094",5,129,254,1
"4095",4.54,739,96,13
"4096",3.25,155,241,4
"4097",0,73,432,0
"4098",0,49,97,0
"4099",2,390,29,1
"4100",5,146,89,5
"4101",4.66,24950,256,809
"4102",4.93,380,255,15
"4103",3.5,395,256,12
"4104",3.52,3421,329,33
"4105",3.61,5130,398,41
"4106",4.53,15447,382,128
"4107",4.2,936,87,5
"4108",4.19,14198,100,31
"4109",4.05,8462,91,63
"4110",4.34,3711,454,29
"4111",4.6,12805,365,96
"4112",5,664,642,1
"4113",4.75,9480,391,88
"4114",4.68,11331,420,100
"4115",4.34,26131,62,73
"4116",4.8,1702,314,5
"4117",4.72,13596,69,321
"4118",4.32,1486,138,25
"4119",4.9,8398,76,194
"4120",1.25,923,91,51
"4121",4,875,601,8
"4122",4.45,1709,481,11
"4123",4.52,26254,15,454
"4124",5,195,556,5
"4125",5,445,5,6
"4126",4.26,815,142,19
"4127",5,1007,581,2
"4128",4.98,2843,412,42
"4129",4.36,25075,233,245
"4130",4.8,78694,490,128
"4131",4.81,1796,597,31
"4132",4.47,2020,322,15
"4133",5,5313,564,21
"4134",4.52,4812,198,29
"4135",4,5001,47,3
"4136",4,479,308,5
"4137",4.77,2122,396,31
"4138",4.62,9341,581,74
"4139",4.94,30526,490,65
"4140",3.94,1183,412,31
"4141",4.91,4814,539,136
"4142",4.94,1910,582,88
"4143",4.86,9358,492,218
"4144",2.71,191,48,7
"4145",5,2029,95,2
"4146",5,1956,292,3
"4147",4.11,13412,208,9
"4148",5,1915,297,1
"4149",4.5,258,118,2
"4150",4.92,11607,601,137
"4151",4.76,8074,252,34
"4152",4.33,2322,276,9
"4153",4.84,11076,285,25
"4154",5,2135,31,7
"4155",4.85,24538,167,130
"4156",4.33,2192,74,9
"4157",4.9,794,330,10
"4158",5,12516,263,25
"4159",4.9,24329,201,127
"4160",4.69,6555,478,89
"4161",4.94,14810,155,65
"4162",4.62,1344,194,8
"4163",5,4400,251,6
"4164",4.47,757,398,30
"4165",4.92,26918,531,713
"4166",5,84,384,4
"4167",4.87,16622,401,680
"4168",5,324,50,4
"4169",4.87,854,432,55
"4170",4.36,950,42,14
"4171",5,68,239,2
"4172",4,199,278,5
"4173",5,276,223,3
"4174",5,543,113,11
"4175",4.29,1031,243,7
"4176",5,72,41,2
"4177",4.33,136,279,6
"4178",4.9,4922,278,273
"4179",4.29,831,478,7
"4180",3.67,275,355,3
"4181",4.92,6736,82,301
"4182",5,24,254,1
"4183",3.43,213,135,7
"4184",5,336,238,2
"4185",4.11,119,305,9
"4186",4.73,4955,459,64
"4187",4.74,9760,469,54
"4188",4.72,17895,481,71
"4189",4.76,9690,265,54
"4190",4,421,129,3
"4191",4.71,803,179,7
"4192",4.93,5514,223,28
"4193",4.25,215,276,4
"4194",3,424,236,5
"4195",4.17,3303,166,18
"4196",4.83,1165,215,6
"4197",4.76,4213,471,33
"4198",4.57,5783,415,35
"4199",3.75,972,473,4
"4200",5,308,275,2
"4201",4.33,2565,275,6
"4202",5,3278,168,2
"4203",4.77,9809,290,43
"4204",4.9,3762,305,10
"4205",4.18,3070,321,11
"4206",4.7,1856,387,10
"4207",4.14,2844,293,21
"4208",4.14,2829,599,35
"4209",5,4659,287,20
"4210",4.53,4876,244,40
"4211",5,1844,302,5
"4212",4.2,971,567,5
"4213",5,1433,567,8
"4214",4.88,3061,104,81
"4215",4.91,547,371,23
"4216",4.68,17970,192,34
"4217",4.67,56,183,3
"4218",5,31,78,1
"4219",4.6,903,591,15
"4220",4.96,14461,313,433
"4221",5,39,169,2
"4222",4.88,134,30,8
"4223",0,13,51,0
"4224",5,39,512,1
"4225",0,7,284,0
"4226",4.88,4374,251,34
"4227",4.75,14166,207,36
"4228",4.97,9459,267,31
"4229",5,4970,37,46
"4230",4.2,832,295,5
"4231",4.77,2213,184,26
"4232",4.33,5526,48,3
"4233",5,2151,142,4
"4234",5,2123,121,1
"4235",4.43,3913,523,7
"4236",4.75,771,513,65
"4237",3.71,3343,138,7
"4238",5,1714,230,11
"4239",5,1527,12,1
"4240",4.2,938,165,5
"4241",4.79,1010,454,19
"4242",5,92,216,1
"4243",4.5,621,457,8
"4244",4.65,10513,327,110
"4245",4.71,11825,61,31
"4246",4.55,11605,351,107
"4247",4.12,109236,583,630
"4248",4.13,3437,382,144
"4249",4.62,21844,373,24
"4250",3.89,2295,415,18
"4251",4.83,564,174,6
"4252",4.77,22949,360,56
"4253",5,2878,221,4
"4254",4.93,3944,323,27
"4255",5,3425,244,12
"4256",4.79,1637,371,33
"4257",0,73,223,0
"4258",5,190,22,2
"4259",3,114,23,2
"4260",4.9,20686,339,452
"4261",4.1,421,87,10
"4262",4.31,496,361,13
"4263",4.94,15829,456,448
"4264",4.88,19766,346,357
"4265",4.93,6797,431,317
"4266",4.89,935,531,18
"4267",5,339,425,10
"4268",5,199,157,9
"4269",4,46,408,4
"4270",4.96,6858,298,185
"4271",0,10,658,0
"4272",2,677,188,1
"4273",5,819,128,1
"4274",3.6,9820,66,25
"4275",1,225,55,1
"4276",3.5,556,446,6
"4277",1,136,323,2
"4278",5,26,24,3
"4279",2,826,241,5
"4280",5,1959,175,7
"4281",5,207,318,3
"4282",0,340,41,0
"4283",5,477,170,4
"4284",3.45,2435,374,11
"4285",4.33,3084,353,18
"4286",5,1535,40,7
"4287",0,1054,40,0
"4288",4.35,281738,224,701
"4289",3.77,1713,122,13
"4290",5,38,71,1
"4291",4,172,288,8
"4292",4.8,11798,213,40
"4293",4.4,167812,252,496
"4294",4.14,2124,223,7
"4295",3.8,2937,76,5
"4296",5,73,346,1
"4297",4.58,13312,234,12
"4298",5,26332,54,31
"4299",1.83,6508,64,63
"4300",4.33,851,19,6
"4301",1.25,1365,199,4
"4302",5,89,233,1
"4303",4.86,68464,185,111
"4304",5,1508,289,2
"4305",4.81,28684,58,37
"4306",4.7,5150,202,20
"4307",4.92,14866,172,12
"4308",4.86,6043,46,7
"4309",5,3695,214,2
"4310",4.4,3926,212,5
"4311",4.95,7155,147,40
"4312",1.5,1044,204,2
"4313",5,4529,136,3
"4314",4.89,2739,197,9
"4315",4.89,50001,386,90
"4316",4.71,2178,253,21
"4317",4.88,923,270,8
"4318",4.88,974,242,8
