age,length,views,rate,ratings,comments
1253,184,525,4.57,7,3
1236,222,18,0,0,0
1133,329,619,4,1,0
1225,212,33759,4.87,45,78
1250,130,7526,4.88,32,24
1061,332,918,5,3,3
1238,142,237,5,4,10
1236,217,524,5,1,17
1237,158,936,5,2,5
1236,111,159,5,4,7
1228,215,217,5,3,13
915,162,1185,5,7,0
1218,111,794,3.71,7,6
0,94,45765,4.63,35,24
1219,94,4149,0,0,1
717,60,3081,5,2,1
1189,156,12460,4,8,3
994,219,1171,3.4,5,1
1238,273,202,5,4,12
1239,241,352,3.4,5,2
1238,133,210,5,4,16
996,423,233,5,7,12
1239,191,168,4,4,5
937,268,7454,4.42,19,19
1239,53,65,2.5,2,0
1239,34,76,0,0,0
881,41,5139,3,1,4
1214,157,273,5,2,4
1239,30,31,3,2,0
1248,315,49,5,4,3
1144,220,100,4,2,1
1239,241,258,5,5,17
1233,207,461,5,6,6
1229,199,396,5,2,4
1192,6,1872,5,1,0
1227,20,8744,4.67,12,1
504,33,14966,4.75,8,5
1233,91,25149,4.41,309,597
1226,241,281,5,1,3
900,264,8003,4.88,34,34
1093,289,34085,4.96,103,41
1234,84,170,5,4,10
1241,200,3511,3.15,33,0
1124,56,633,5,1,3
1155,70,1728,0,0,2
1192,123,261,5,1,0
1210,83,2009,4.42,12,25
1231,159,183,5,1,7
1117,55,369,5,2,7
1179,22,239,5,1,1
1238,216,184,5,4,1
1187,151,264,5,2,0
1145,174,1892,3.8,15,6
1138,232,1453,4.67,3,3
1185,261,1013,5,20,9
415,11,5226,5,5,5
1248,258,570,4.6,10,49
1201,201,216,5,3,6
1176,229,1419,5,3,2
1175,166,216,5,1,3
1202,46,277,5,3,4
1201,26,729,0,0,0
1202,173,375,5,3,4
0,29,747,5,5,12
1151,38,460,0,0,1
1202,63,2908,3.88,8,17
1214,482,1894,4.08,13,16
1201,316,521,4.43,7,7
1198,25,359,0,0,0
1200,45,2757,5,9,6
1203,202,5390,4.8,41,20
1055,275,11997,4.7,33,23
1038,174,6509,4.93,15,14
1192,63,567,0,0,0
1211,230,232,0,0,4
1131,192,1448,4.43,7,3
1212,206,639,5,1,5
1235,5,133,5,2,3
1138,232,3463,3.88,8,4
1206,420,1403,4.8,5,4
1133,255,1051,4.33,6,4
908,209,344,1.5,4,2
1210,230,224,5,2,4
1208,230,223,5,1,3
1211,230,236,5,2,1
1211,230,156,5,2,2
1256,660,22503,4.79,136,135
1256,344,863,4.33,3,12
1256,155,5559,4.85,27,65
1257,658,265,5,3,0
1257,660,207,5,6,0
1257,660,8880,4.82,49,31
1256,344,4075,4.67,15,20
1257,658,185,5,2,3
1256,256,460,4.33,3,2
1257,283,1975,4.92,12,6
1257,516,101,0,0,0
1256,272,2758,4.9,29,21
1256,272,418,0,0,0
1258,282,62,0,0,1
1256,283,7691,4.6,30,34
1257,356,2561,4.58,19,10
1257,444,100,4,1,0
1257,458,833,4.83,6,3
1257,136,6,0,0,0
1257,355,82,5,1,1
1256,307,5975,5,18,24
1256,360,1727,5,8,5
1257,411,182,5,1,1
1256,360,12406,4.77,47,45
1257,411,97,0,0,0
1257,375,164,0,0,0
1257,354,131,0,0,0
1258,628,76,5,1,2
1258,523,20,0,0,0
1254,138,9969,4.83,35,50
1254,595,104,3,1,0
1255,81,3686,5,8,11
1255,64,2375,4.6,15,31
1128,130,2626,3.64,25,57
1254,552,1040,5,9,3
1256,65,383,5,1,4
1257,65,246,5,4,1
1256,65,1004,4.94,17,25
1257,65,202,5,1,1
1257,65,334,5,6,6
1254,136,12487,4.96,24,40
1253,485,508,4.75,8,5
1232,293,2258,3.89,9,18
1162,239,2554,4,6,14
1224,273,23219,4.91,54,131
1253,53,819,5,5,5
1252,340,2203,4.53,17,5
1256,306,1335,4.5,6,6
1254,632,1089,4.88,8,11
1257,534,158,5,4,5
1255,425,470,4.5,8,7
1258,366,101,5,6,4
1256,68,350,5,6,4
1257,483,318,5,2,0
1257,283,388,5,1,0
1257,233,306,5,2,0
1257,658,754,5,6,5
1257,72,344,5,2,0
1257,68,295,0,0,0
1257,543,310,5,2,0
1257,360,278,5,2,0
1257,356,316,5,2,0
1257,628,1769,4.86,35,40
1257,397,595,5,2,1
1257,248,814,5,10,9
1257,502,55,0,0,0
1257,484,49,0,0,0
1257,248,957,4.62,21,27
1257,543,46,5,1,1
1257,525,56,0,0,0
1257,629,246,5,2,1
1256,233,2052,5,8,2
1255,83,2337,5,11,4
1257,181,90,5,1,3
1257,83,113,0,0,0
1257,69,52,5,1,0
1257,660,76,0,0,0
1257,601,58,0,0,0
1257,338,72,0,0,0
1257,522,57,0,0,0
1257,653,76,0,0,0
1257,296,49,5,2,0
1257,197,29,5,2,1
1257,243,24,5,2,0
1257,557,55,0,0,0
1257,459,21,0,0,0
1257,656,27,0,0,0
1257,600,19,0,0,0
1257,197,30,5,1,1
1257,601,20,0,0,0
1257,601,19,0,0,0
1257,601,30,0,0,0
1257,375,120,0,0,1
1256,82,1928,4.33,6,11
1256,21,8217,5,13,8
1257,660,1548,4.67,18,12
1257,355,1492,4.5,8,4
1257,360,874,4.67,6,0
1257,248,735,4,2,3
1257,149,751,4.33,6,5
1257,72,1437,5,3,5
1256,35,11155,4.17,24,18
1257,68,1071,5,2,1
1257,354,951,4.2,5,2
1257,35,897,4,2,2
1138,245,15173,4.89,19,11
1225,599,6640,5,32,14
1082,427,14635,4.49,35,21
1092,478,1127,4,4,11
1182,475,938,5,2,0
1178,428,7222,4.69,29,6
1231,586,213,5,1,1
1257,456,135,5,1,1
1256,99,1129,4,2,8
1113,431,91,0,0,0
1252,519,76,5,2,2
840,22,2981,3.67,3,2
1159,599,853,5,1,0
1257,525,248,4.5,2,0
1256,99,52,0,0,0
1257,657,161,5,2,5
1258,631,133,5,3,2
1258,334,67,5,1,1
1258,231,50,5,1,1
1258,355,62,5,1,1
1258,149,87,5,2,0
1257,207,25,0,0,0
1257,58,18,5,1,0
1257,68,42,0,0,1
925,581,501,0,0,0
1141,515,302,3,2,0
894,472,2131,4.83,6,10
925,316,361,0,0,0
907,452,5374,4.54,13,4
1190,138,28,0,0,0
1070,288,147,5,2,1
598,1291,1120,4.43,7,11
1217,368,19,0,0,0
1153,284,1844,5,2,2
1218,183,14,0,0,0
1085,419,397,5,1,1
936,457,530,3.5,8,4
892,104,2298,3.88,8,5
791,157,64909,4.84,184,178
643,139,83888,4.85,186,220
791,179,34211,4.89,105,123
791,111,18990,5,43,37
791,118,32479,4.92,79,72
486,122,82609,4.8,229,170
791,133,21138,5,52,63
433,302,64541,4.74,127,120
791,78,15399,4.75,28,45
438,233,72979,4.9,141,126
791,41,15411,4.71,34,52
791,164,12344,4.88,42,25
1068,194,10256,4.59,32,13
616,155,88251,4.73,246,180
641,102,40413,4,87,79
1137,177,15993,4.98,48,75
883,143,3822,4.09,23,18
612,79,16223,4.61,33,13
482,124,24808,4.85,74,34
341,111,13174,4.73,48,24
540,77,11252,4.88,41,17
997,163,3606,4.7,10,7
891,294,13635,5,20,33
1161,302,27745,4.84,32,10
1252,20,12137,5,6,1
1251,122,4386,5,5,1
1251,638,25077,4.91,100,17
1251,267,16929,4.92,73,12
1152,20,7418,5,1,0
1251,122,16473,4.86,35,12
1251,274,4589,5,5,1
1253,550,5380,5,2,0
1251,122,11586,5,3,5
1252,20,1424,0,0,0
1252,122,5957,5,5,0
1252,155,11708,4.9,29,13
1252,383,9937,4.88,34,7
1252,279,2363,4.67,6,2
1253,347,3163,5,1,0
1252,20,11206,4.79,28,8
1253,122,7969,4.73,15,13
1252,21,3377,5,4,0
1252,380,2783,5,7,4
1252,390,2821,5,5,0
1251,122,29262,4.76,55,57
1252,122,1837,5,2,0
1253,20,3204,5,1,0
1248,571,745,5,4,0
1238,543,2215,5,7,0
1254,49,3061,5,1,7
1254,132,2819,5,3,2
1254,451,3832,4.86,7,1
1254,467,2946,5,3,0
1254,155,1433,5,1,0
1254,461,2371,5,4,2
1254,76,721,0,0,0
1254,60,2056,4.6,5,0
1254,90,6999,4.85,26,2
1254,167,5432,5,19,0
1254,122,1080,0,0,0
1254,449,2118,5,5,0
1254,459,1690,5,2,0
1254,451,1249,5,4,0
1251,390,19699,5,9,2
1251,414,19888,4.46,13,1
1250,73,12538,5,11,1
1251,563,43005,4.96,107,58
1251,573,37050,4.9,114,30
1251,495,33594,4.85,92,20
1251,575,30643,4.93,86,15
1251,575,15552,4.93,15,0
1251,496,34012,4.93,90,25
1251,495,18085,4.69,13,0
1237,519,24299,4.75,16,2
1237,525,38832,4.93,115,30
1237,469,19856,5,5,2
1237,425,18002,4.8,10,0
1237,338,37544,4.9,84,39
1237,643,6373,4.76,29,2
1237,569,18426,3.86,7,0
1237,432,13677,4.43,14,0
1237,519,68796,4.92,155,76
1237,401,16028,4.85,20,1
1237,338,18991,4.58,12,0
1237,519,21096,4.79,14,3
1237,543,12214,4.8,15,1
1251,414,32242,4.85,68,18
1251,530,26422,4.92,85,18
1237,414,14399,4.65,17,0
1237,543,80305,4.99,93,20
1237,569,14619,4.8,10,0
1237,426,9391,5,6,1
1237,569,28177,4.94,63,12
1237,454,20946,4.88,65,22
1250,30,7165,5,6,5
1251,274,36989,4.88,91,31
1244,397,28736,4.4,15,0
1244,534,128076,4.91,343,107
1244,397,4946,4,2,0
1251,431,34292,4.87,95,22
1251,390,26829,4.92,71,7
1238,164,174,0,0,1
1209,134,324,5,1,3
1250,22,106,5,2,6
918,385,26616,4.4,15,10
1238,34,137,5,1,2
1231,39,280,5,1,7
771,363,317558,4.81,100,73
1237,73,70,0,0,3
1243,50,687,5,2,15
1248,18,258,5,2,3
1238,164,125,5,1,2
1220,262,46,0,0,0
1216,11,94,0,0,1
848,231,13257,4.95,57,49
1220,250,33,0,0,0
686,52,377474,4.29,266,284
1253,160,350,5,2,3
1071,114,2582,4.5,10,14
1258,250,97,0,0,0
1258,89,53,0,0,0
1256,413,1131,5,9,2
1249,615,836,4.76,17,36
1241,32,155,5,1,0
1240,170,61,3.5,2,1
1248,191,188,5,1,0
918,195,2012,4.67,3,1
919,59,7260,4.67,9,8
1244,556,1772,3.25,4,3
1239,409,535,5,4,1
1239,526,865,5,6,6
1244,375,6644,4.33,18,15
1244,396,591,5,2,2
1234,378,34500,4.87,91,198
1239,290,560,5,4,2
1244,506,150,5,1,0
1244,56,1089,5,9,3
1244,509,1157,5,6,2
1244,451,326,5,1,1
1244,470,896,5,1,1
1244,56,1488,5,8,1
1244,68,929,3.25,4,4
1085,27,39941,4.73,115,164
705,52,8610,4.41,27,27
1185,55,9547,4.68,19,38
939,40,6688,5,6,23
881,282,40372,4.87,111,113
882,282,26471,4.94,83,84
1174,50,3743,2.44,9,5
1079,13,10178,3.71,24,31
1175,85,1316,4.86,7,29
883,282,12758,5,40,35
1114,149,3297,4.31,16,29
1146,96,1706,3.67,3,7
1180,176,2246,5,8,9
1086,27,13261,5,34,48
758,14,8741,4.64,11,27
622,113,3317,3.91,11,11
1121,176,2190,2.5,10,5
1253,141,137,0,0,2
877,227,15926,4.78,32,25
747,154,7094,4.17,6,12
799,202,6936,5,9,6
982,182,2534,4.88,8,13
1036,124,14637,4.84,25,32
725,177,654,5,2,5
905,177,203,0,0,0
828,296,7127,4.9,10,15
766,177,1064,4.67,3,3
1071,177,628,5,3,4
868,31,3420,3.33,3,7
874,387,10528,4.93,27,23
356,248,36331,4.77,57,71
1081,241,23280,4.92,95,88
1085,27,3833,5,15,19
1082,174,31681,4.82,71,162
556,161,23388,4.66,32,25
920,22,9918,3.45,20,18
835,233,23192,4.88,52,91
986,318,482,5,2,0
937,187,11358,4.52,21,32
593,27,3596,4.14,7,31
904,506,477,5,4,2
1122,9,120,0,0,0
1011,52,10381,3.73,11,43
827,270,274828,4.62,834,464
872,93,55029,4.65,60,25
898,600,17731,4.93,73,61
898,90,4116,4.87,31,16
1026,38,13928,4.81,32,40
1026,36,18378,4.87,45,104
1055,73,1394,4.89,9,10
621,186,4463,4.74,23,7
902,31,689,0,0,2
1056,161,833,4.9,10,11
1055,43,748,5,1,1
898,600,13446,5,82,31
898,600,6358,4.93,45,15
898,600,6902,4.91,47,21
898,600,4272,4.92,49,17
898,600,3893,4.98,43,25
894,107,554,5,2,1
1148,572,846,0,0,0
520,385,30817,4.41,27,12
1244,185,824,5,14,26
1257,147,1041,5,5,9
1138,191,6998,3.8,15,34
911,127,8004,4.8,10,6
989,110,662,5,1,2
1139,318,706,3,1,0
1112,171,2718,2.78,9,14
1005,283,4626,4.79,14,16
1139,372,281,0,0,0
1106,248,339,0,0,0
864,151,4022,5,7,28
1183,182,373,5,2,3
1183,124,426,5,2,6
1200,32,165,0,0,0
702,278,4043,4.86,14,3
1256,368,1166,5,8,1
1256,601,4201,5,46,23
1257,644,1637,4.91,23,4
1257,542,1300,5,22,7
1257,557,1209,5,23,1
1255,534,1699,4.85,13,8
1257,452,1249,5,14,2
1257,395,1152,5,22,13
1256,537,674,5,6,3
1256,419,758,5,6,0
1256,349,723,5,8,4
1257,85,321,5,3,7
1255,529,329,0,0,0
895,80,22604,3.92,26,19
909,9,50022,4.2,25,33
833,73,41300,4.05,97,57
915,600,3700,4.93,29,19
1005,246,45957,4.66,95,67
927,124,23290,4.83,93,107
895,9,8403,4.75,16,16
915,600,3898,4.83,35,12
1160,134,2783,4.33,6,2
923,126,3734,4.55,11,5
942,79,16483,3.55,22,9
970,116,708,5,2,1
920,123,23169,4.91,114,99
919,126,14753,4.42,19,10
1140,417,11998,5,23,21
1174,263,209,5,5,1
1248,155,583,5,2,1
1174,64,408,5,4,5
1174,48,74,1,1,0
638,234,9440,4.78,27,21
860,165,1932,5,6,6
1025,314,3655,5,10,9
358,896,5147,4.94,17,14
1061,209,353,5,1,2
579,80,2216,4.7,10,2
866,225,1498,0,0,2
946,191,6217,5,13,5
1004,203,829,4,2,1
1002,242,188,4,1,1
977,221,9561,4.8,15,5
610,170,5561,4.86,29,7
378,166,2707,4.56,9,4
602,126,7024,4.9,10,4
808,132,8724,4.87,30,7
663,157,1749,5,10,3
459,208,6057,4.92,53,13
1181,6,115,5,2,2
741,152,420,5,2,2
1129,199,131,5,1,1
826,51,457,3,2,2
764,247,287,0,0,0
1052,143,251,5,1,0
1072,448,569,5,12,20
492,82,997,4,8,6
644,182,1262,3.4,10,7
759,390,918,5,2,3
780,605,1018,4.71,21,22
975,471,92,5,2,0
1166,33,30,1,1,0
970,537,788,2.33,3,5
1198,495,140,0,0,0
835,472,3394,4.67,30,27
1055,169,750,5,6,7
1146,389,773,4.2,5,4
1150,331,715,4.43,7,5
1189,349,1121,5,1,6
872,118,1726,5,8,3
849,216,4084,4.93,15,6
1069,46,257,5,1,2
930,144,268,5,1,3
1150,590,1366,4.6,10,10
850,109,591,4.8,5,2
993,238,41799,4.87,166,127
748,97,1676,5,13,6
904,23,590,5,2,2
1029,262,8446,4.66,32,50
710,250,1159,5,3,3
793,163,4662,4.58,24,9
579,216,22911,4.73,73,14
1219,284,686,4.5,2,2
1160,404,8695,4.43,21,35
1236,351,2249,5,8,5
782,399,38304,4.78,100,63
808,283,30583,4.7,119,14
1169,416,973,5,1,1
1086,586,4657,4.95,21,24
1085,372,2317,5,9,1
1165,279,4103,4.75,20,13
613,278,3346,4.2,5,0
760,52,943,3.86,7,8
1211,288,1568,4.56,9,3
1180,586,425,5,4,1
819,130,588,5,3,1
556,105,2748,4,4,15
921,3479,1947,4.33,9,1
672,142,4073,2.5,14,7
805,161,4943,5,5,4
916,3550,2787,4.67,3,11
926,4058,914,5,2,0
584,103,16366,4.92,13,23
772,244,1179,5,1,0
1184,201,172,0,0,0
1083,261,270,5,4,4
1224,411,3219,4.88,8,6
1223,301,1016,5,5,5
1224,278,1810,4.2,10,1
857,381,11965,4.87,38,21
1212,138,280,3.5,8,0
1124,273,1814,4,7,1
1103,279,634,5,3,2
593,278,2562,4.11,9,9
1024,274,6650,4.82,22,13
1138,277,496,4.95,19,3
985,212,10460,4.7,20,24
1193,509,3489,5,15,18
962,599,16719,4.93,58,50
1077,259,6579,4.8,20,46
1137,543,3342,4.91,11,66
663,392,11981,4.85,20,22
967,292,5432,5,18,17
951,365,9131,5,27,27
1149,242,9833,4.93,15,24
1166,129,395,5,1,0
1162,194,4509,4.5,8,14
1152,224,6670,4.95,21,10
1173,124,221,5,4,3
862,190,7546,4.81,21,16
1179,241,2662,4.67,3,4
1239,187,163,0,0,0
1217,193,5653,5,27,15
1161,359,14963,4.44,90,35
1238,285,433,4.25,4,2
881,429,9491,4.92,106,41
882,154,15524,4.92,136,105
890,91,18514,4.59,69,81
525,118,19523,4.81,128,153
525,137,34654,4.86,167,159
881,354,6598,5,42,33
907,177,10771,4.51,82,65
914,4,7925,4.58,12,18
984,188,22977,4.48,42,27
757,109,115709,4.14,227,223
1161,138,522,2.06,17,30
1163,459,3568,4.74,35,41
1250,607,258,4.4,5,7
1199,79,2334,4.62,8,9
930,15,12655,5,7,30
926,51,19232,1.57,28,10
944,123,3465,5,12,19
926,123,7649,5,47,67
1257,103,504,5,1,6
1258,252,205,5,5,7
1257,230,452,0,0,1
1258,231,39,0,0,0
1257,230,205,5,2,0
1257,230,260,0,0,2
1153,248,853,5,4,5
1257,254,236,2.33,3,1
1258,230,83,5,1,0
1029,250,1931,4,5,2
1257,382,321,5,4,3
601,202,8262,4.71,72,29
1181,246,726,5,3,0
1257,189,337,5,3,1
1257,230,1257,5,2,6
1257,230,451,5,3,1
1258,230,41,0,0,0
1257,231,74,0,0,0
1045,208,130,5,1,2
1001,237,256,0,0,0
1253,220,1727,5,5,1
1257,230,443,5,1,4
1257,228,29,0,0,0
1257,242,79,5,2,0
1257,230,74,5,1,2
1257,230,27158,4.54,56,60
1258,230,110,5,2,1
1258,224,95,5,1,1
1257,233,229,5,1,1
1221,252,1517,5,5,1
1217,291,106,5,1,1
1244,153,927,3.67,3,3
1245,94,652,5,3,3
1172,316,2698,4.64,11,4
1199,260,828,5,1,0
1242,295,431,5,4,1
1241,417,332,5,6,0
494,309,25632,4.66,70,31
564,227,11039,4.46,13,6
768,214,1776,4.79,14,3
905,176,3129,4.94,17,14
733,300,12010,4.79,70,33
593,197,36455,4.68,106,89
887,209,3975,4.81,32,17
941,184,2366,4.77,13,9
795,264,1447,4.33,6,4
855,193,2000,4.58,12,9
706,318,4778,4.93,15,17
1023,402,1605,5,3,1
1206,38,1305,3.75,8,9
898,353,3238,4.61,18,7
1022,210,1573,5,9,5
706,183,2442,4.18,11,13
1146,274,1138,4.86,22,12
1236,87,355,4.94,17,29
603,313,3123,3.73,11,3
1014,219,1199,2,3,1
1171,305,3382,4.5,2,6
761,213,11338,4.41,81,45
1220,381,517,5,3,5
1219,600,250,5,2,1
1220,596,260,5,4,0
1220,570,205,5,1,2
1220,410,222,3,1,1
1220,361,148,4,1,0
1220,467,198,4.33,3,0
1238,384,121,5,2,1
1238,264,86,5,2,1
1238,222,54,5,1,2
1238,241,50,5,1,1
1238,184,29,5,1,0
1045,129,2765,5,13,12
1019,215,14312,4.79,94,77
1220,380,268,5,1,1
1220,379,97,3,1,0
1220,467,146,4,2,0
1161,233,744,4.5,2,2
1231,79,419,5,2,1
1161,212,207,4,1,3
1255,49,3170,4,8,14
1244,23,2839,4.92,13,37
617,599,18086,4.78,80,52
929,559,9828,4.83,41,21
617,241,8455,4.62,32,28
929,256,5761,5,20,14
1250,23,214,5,1,0
828,115,204,0,0,1
1258,220,728,5,2,3
966,109,10330,4.62,16,43
867,137,951,3.5,2,2
1071,208,361,5,2,2
1149,115,795,4.83,6,1
835,218,4954,4.71,52,41
599,206,7227,4.83,70,27
1241,595,1705,5,18,3
865,276,2294,5,13,12
858,230,14001,4.76,95,47
462,325,7536,4.64,58,21
1226,505,3665,4.89,19,7
1227,448,2254,4.79,14,8
599,233,12658,4.8,117,42
529,260,4770,4.76,38,19
741,236,3307,5,11,3
853,252,5428,4.79,39,20
571,241,40691,4.8,44,22
581,225,6006,4.92,25,8
1097,310,11557,5,76,58
789,22,27638,4.58,125,235
551,248,8286,4.57,28,10
509,198,20456,4.63,59,40
566,76,2587,4.8,10,6
781,328,25504,4.96,214,178
993,89,2650,5,4,9
1069,306,1288,5,8,12
505,245,14520,4.64,70,31
735,605,3008,4.94,17,15
1258,163,1682,4.29,7,1
1258,97,404,4,8,10
1258,336,115,5,2,4
1258,254,129,5,1,3
1258,96,739,4.54,13,16
1258,241,155,3.25,4,1
1258,432,73,0,0,0
1258,97,49,0,0,0
981,29,390,2,1,1
1258,89,146,5,5,0
1250,256,24950,4.66,809,418
1253,255,380,4.93,15,23
1251,256,395,3.5,12,2
929,329,3421,3.52,33,32
553,398,5130,3.61,41,119
778,382,15447,4.53,128,2
650,87,936,4.2,5,6
527,100,14198,4.19,31,30
783,91,8462,4.05,63,82
828,454,3711,4.34,29,15
779,365,12805,4.6,96,0
945,642,664,5,1,1
906,391,9480,4.75,88,0
792,420,11331,4.68,100,0
541,62,26131,4.34,73,207
880,314,1702,4.8,5,47
1250,69,13596,4.72,321,147
1253,138,1486,4.32,25,19
1252,76,8398,4.9,194,101
1253,91,923,1.25,51,63
1226,601,875,4,8,8
1202,481,1709,4.45,11,4
1251,15,26254,4.52,454,453
1223,556,195,5,5,0
1255,5,445,5,6,6
1250,142,815,4.26,19,16
1160,581,1007,5,2,1
1033,412,2843,4.98,42,21
871,233,25075,4.36,245,147
837,490,78694,4.8,128,106
1154,597,1796,4.81,31,42
1081,322,2020,4.47,15,27
915,564,5313,5,21,16
954,198,4812,4.52,29,58
1058,47,5001,4,3,14
996,308,479,4,5,3
1014,396,2122,4.77,31,29
930,581,9341,4.62,74,64
855,490,30526,4.94,65,69
1243,412,1183,3.94,31,15
1250,539,4814,4.91,136,108
1235,582,1910,4.94,88,61
852,492,9358,4.86,218,142
1253,48,191,2.71,7,8
1253,95,2029,5,2,0
1253,292,1956,5,3,1
1178,208,13412,4.11,9,3
1250,297,1915,5,1,0
906,118,258,4.5,2,4
1044,601,11607,4.92,137,76
995,252,8074,4.76,34,29
1043,276,2322,4.33,9,4
856,285,11076,4.84,25,15
1080,31,2135,5,7,4
480,167,24538,4.85,130,48
824,74,2192,4.33,9,7
1034,330,794,4.9,10,13
742,263,12516,5,25,11
801,201,24329,4.9,127,75
985,478,6555,4.69,89,89
704,155,14810,4.94,65,33
884,194,1344,4.62,8,3
828,251,4400,5,6,3
1233,398,757,4.47,30,24
1234,531,26918,4.92,713,511
1253,384,84,5,4,2
1228,401,16622,4.87,680,433
1252,50,324,5,4,4
1252,432,854,4.87,55,48
1250,42,950,4.36,14,31
1253,239,68,5,2,2
1253,278,199,4,5,3
1253,223,276,5,3,3
1224,113,543,5,11,8
1248,243,1031,4.29,7,1
1253,41,72,5,2,1
1253,279,136,4.33,6,5
1253,278,4922,4.9,273,283
1033,478,831,4.29,7,8
1201,355,275,3.67,3,0
1197,82,6736,4.92,301,223
1250,254,24,5,1,0
1048,135,213,3.43,7,2
1190,238,336,5,2,4
1209,305,119,4.11,9,9
1154,459,4955,4.73,64,27
658,469,9760,4.74,54,27
814,481,17895,4.72,71,65
587,265,9690,4.76,54,22
853,129,421,4,3,2
842,179,803,4.71,7,1
941,223,5514,4.93,28,8
1068,276,215,4.25,4,3
876,236,424,3,5,0
644,166,3303,4.17,18,5
609,215,1165,4.83,6,0
816,471,4213,4.76,33,17
520,415,5783,4.57,35,24
875,473,972,3.75,4,5
905,275,308,5,2,1
1037,275,2565,4.33,6,14
1058,168,3278,5,2,0
759,290,9809,4.77,43,42
711,305,3762,4.9,10,20
887,321,3070,4.18,11,11
1144,387,1856,4.7,10,22
714,293,2844,4.14,21,16
813,599,2829,4.14,35,69
737,287,4659,5,20,5
658,244,4876,4.53,40,26
1021,302,1844,5,5,7
931,567,971,4.2,5,2
731,567,1433,5,8,2
1255,104,3061,4.88,81,79
1254,371,547,4.91,23,19
751,192,17970,4.68,34,63
1255,183,56,4.67,3,4
1255,78,31,5,1,1
1135,591,903,4.6,15,12
1239,313,14461,4.96,433,275
1255,169,39,5,2,2
1255,30,134,4.88,8,8
1255,51,13,0,0,0
1255,512,39,5,1,1
1255,284,7,0,0,0
517,251,4374,4.88,34,11
582,207,14166,4.75,36,1
753,267,9459,4.97,31,32
1255,37,4970,5,46,46
1086,295,832,4.2,5,3
810,184,2213,4.77,26,26
802,48,5526,4.33,3,0
1115,142,2151,5,4,1
846,121,2123,5,1,0
857,523,3913,4.43,7,5
1098,513,771,4.75,65,23
490,138,3343,3.71,7,5
931,230,1714,5,11,15
1016,12,1527,5,1,6
666,165,938,4.2,5,0
1140,454,1010,4.79,19,15
1149,216,92,5,1,1
1141,457,621,4.5,8,5
792,327,10513,4.65,110,0
534,61,11825,4.71,31,3
792,351,11605,4.55,107,0
0,583,109236,4.12,630,2040
966,382,3437,4.13,144,299
998,373,21844,4.62,24,20
934,415,2295,3.89,18,12
1059,174,564,4.83,6,4
983,360,22949,4.77,56,40
1003,221,2878,5,4,4
961,323,3944,4.93,27,16
1082,244,3425,5,12,13
1042,371,1637,4.79,33,23
1229,223,73,0,0,0
1169,22,190,5,2,4
1169,23,114,3,2,1
0,339,20686,4.9,452,358
1194,87,421,4.1,10,15
1227,361,496,4.31,13,17
1227,456,15829,4.94,448,309
1206,346,19766,4.88,357,207
1256,431,6797,4.93,317,207
1229,531,935,4.89,18,10
1241,425,339,5,10,13
1250,157,199,5,9,11
1253,408,46,4,4,1
1228,298,6858,4.96,185,136
1248,658,10,0,0,0
1211,188,677,2,1,5
1211,128,819,5,1,1
1213,66,9820,3.6,25,14
1213,55,225,1,1,0
1211,446,556,3.5,6,7
1211,323,136,1,2,2
1211,24,26,5,3,1
1199,241,826,2,5,2
1207,175,1959,5,7,7
1206,318,207,5,3,3
1180,41,340,0,0,0
1210,170,477,5,4,3
1214,374,2435,3.45,11,9
992,353,3084,4.33,18,42
1207,40,1535,5,7,7
1207,40,1054,0,0,0
879,224,281738,4.35,701,325
754,122,1713,3.77,13,6
1244,71,38,5,1,0
1216,288,172,4,8,1
942,213,11798,4.8,40,28
663,252,167812,4.4,496,330
1161,223,2124,4.14,7,11
1035,76,2937,3.8,5,1
1225,346,73,5,1,0
1134,234,13312,4.58,12,2
1142,54,26332,5,31,36
803,64,6508,1.83,63,57
1185,19,851,4.33,6,5
971,199,1365,1.25,4,2
1225,233,89,5,1,2
708,185,68464,4.86,111,54
1182,289,1508,5,2,1
1024,58,28684,4.81,37,26
985,202,5150,4.7,20,6
756,172,14866,4.92,12,9
685,46,6043,4.86,7,4
952,214,3695,5,2,0
928,212,3926,4.4,5,1
930,147,7155,4.95,40,30
896,204,1044,1.5,2,3
786,136,4529,5,3,3
978,197,2739,4.89,9,6
899,386,50001,4.89,90,44
991,253,2178,4.71,21,4
1060,270,923,4.88,8,4
1081,242,974,4.88,8,7
884,307,5083,4.9,73,47
1061,272,980,4.92,12,8
565,200,9142,4.67,21,11
1041,184,989,5,10,13
535,128,24767,4.83,30,15
743,191,13136,4.8,30,20
799,182,7538,4.96,24,7
956,188,3687,4.51,37,36
1023,196,2629,4.62,32,44
1107,144,218,1,1,1
834,172,1076,4.25,4,5
868,152,4104,4.83,24,17
959,185,2206,3.5,12,10
639,178,9938,4.54,50,39
1039,160,272,4,3,2
1058,153,185,0,0,1
912,186,7485,4.87,23,8
578,188,390188,4.59,160,50
825,276,215109,4.91,345,220
671,237,24343,4.62,24,12
534,186,48998,4.63,46,31
579,212,107440,4.93,214,68
871,183,5837,4.95,44,49
839,119,768,4.5,10,7
711,224,3278,4.92,12,9
683,266,6251,4.73,26,11
877,235,1945,4.92,13,7
1067,179,58,4.5,2,1
1083,211,371,4,1,1
989,168,1989,5,20,5
984,207,4265,4.76,29,12
986,267,2850,5,29,5
